% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 02:48"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=170,ec.Z11 (Ω) @ freq=170
100,100,-2,0.03589838760935693-8.487747883194737E-6i,0.17949194411189978-4.2438740849998234E-5i
100,96,-2,0.03589838728911112-8.48774780747641E-6i,0.1794919441118998-4.2438740849998234E-5i
97.29965511388943,96.91150112033716,-2,0.03589838738379356-8.487747829862963E-6i,0.1794919441118998-4.243874084999823E-5i
100,100,-7,0.03589838708407982-8.48774775899919E-6i,0.1794919441118998-4.2438740849998234E-5i
96,100,-2,0.035898387647564436-8.487747892228459E-6i,0.17949194411189978-4.2438740849998234E-5i
99.99999999999999,91.99999999999997,-2,0.03589838636821938-8.487747589742485E-6i,0.1794919441118998-4.2438740849998234E-5i
97.02411831364554,93.86473974868002,-2,0.03589838691602099-8.487747719263682E-6i,0.1794919441118998-4.243874084999823E-5i
99.99999999999999,93.32329609359608,-7,0.03589838588763738-8.487747476114577E-6i,0.1794919441118998-4.243874084999823E-5i
100,90.66164804679805,-4.5,0.035898384811955314-8.487747221782306E-6i,0.1794919441118998-4.243874084999823E-5i
96.63539210980747,89.90319711370616,-2,0.035898385614931465-8.487747411636488E-6i,0.1794919441118998-4.243874084999822E-5i
100.00000000000003,88.00000000000001,-2,0.035898384395985854-8.487747123431271E-6i,0.17949194411189978-4.2438740849998234E-5i
95.6587103165347,94.91175677616985,-7,0.03589838643720518-8.487747606053373E-6i,0.1794919441118998-4.243874084999822E-5i
93.73467688218989,96.30980752221316,-2,0.035898387434838266-8.48774784193186E-6i,0.1794919441118998-4.243874084999822E-5i
93.58101462851664,91.88357791768232,-2,0.035898386409423395-8.487747599484684E-6i,0.1794919441118998-4.243874084999822E-5i
96.11395465859938,91.78641671762843,-4.499999999999968,0.035898385576398587-8.487747402525854E-6i,0.1794919441118998-4.243874084999822E-5i
93.32330637996576,100,-6.999999999999999,0.03589838708260745-8.487747758651084E-6i,0.1794919441118998-4.243874084999823E-5i
91.99999999999999,100,-2,0.03589838778820425-8.487747925481072E-6i,0.17949194411189978-4.2438740849998234E-5i
90.66165318998287,100,-4.5,0.035898387363888444-8.487747825156626E-6i,0.1794919441118998-4.243874084999823E-5i
88,100,-2,0.035898387675417795-8.487747898814049E-6i,0.17949194411189978-4.2438740849998234E-5i
89.52572514978891,96.52143565296223,-2,0.03589838747990635-8.487747852587681E-6i,0.1794919441118998-4.243874084999823E-5i
90.65153020677882,93.61027858938905,-2,0.03589838682184269-8.487747696996345E-6i,0.1794919441118998-4.243874084999823E-5i
100,86.6207001069764,-7,0.03589838010131627-8.487746108007598E-6i,0.1794919441118998-4.243874084999823E-5i
100.00000000000003,84.00000000000003,-2.0000000000000004,0.03589838021076083-8.487746133884465E-6i,0.1794919441118998-4.2438740849998234E-5i
96.53589838486225,86.00000000000003,-2,0.03589838261751855-8.487746702933775E-6i,0.1794919441118998-4.243874084999823E-5i
84,100,-2,0.03589838769414089-8.487747903240905E-6i,0.17949194411189978-4.2438740849998234E-5i
85.85639114056366,96.56812931794116,-2,0.03589838748886605-8.48774785470611E-6i,0.1794919441118998-4.243874084999823E-5i
82,96.53589838486224,-2,0.0358983874508016-8.487747845706225E-6i,0.1794919441118998-4.243874084999823E-5i
86.62072311103262,100,-6.999999999999999,0.03589838711812376-8.48774776704848E-6i,0.1794919441118998-4.243874084999822E-5i
93.11912579884412,87.78038120661208,-2,0.035898384268993284-8.487747093405388E-6i,0.1794919441118998-4.243874084999822E-5i
95.20379100355319,89.70809368657686,-7,0.03589838379965528-8.48774698243598E-6i,0.1794919441118998-4.243874084999822E-5i
89.69355922574732,89.85356838763325,-2,0.035898385529752566-8.48774739149697E-6i,0.1794919441118998-4.243874084999822E-5i
89.59932221662788,93.73766664881231,-7,0.0358983862028885-8.487747550651969E-6i,0.1794919441118998-4.243874084999822E-5i
87.64409799547643,93.34548299975327,-2,0.03589838685719172-8.487747705354205E-6i,0.1794919441118998-4.243874084999823E-5i
100,80,-2,0.035898371513640594-8.48774407755357E-6i,0.17949194411189975-4.2438740849998234E-5i
96.53589838486224,82.00000000000001,-2,0.03589837666074169-8.487745294524562E-6i,0.1794919441118998-4.243874084999823E-5i
100,79.98479059516539,-7,0.03589836181848887-8.487741785249945E-6i,0.1794919441118998-4.243874084999823E-5i
100,76,-2,0.0358983542424191-8.487739993978124E-6i,0.1794919441118998-4.2438740849998234E-5i
96.53589838486224,78,-2,0.03589836415454455-8.487742337582603E-6i,0.1794919441118998-4.243874084999823E-5i
100,72,-1.9999999999999998,0.03589831930243142-8.487731732832531E-6i,0.17949194411189978-4.2438740849998234E-5i
100.00000000000001,73.30707035341077,-7,0.03589830293692913-8.487727863403664E-6i,0.1794919441118998-4.243874084999823E-5i
96.53589838486224,74,-2,0.03589834017471003-8.487736667835203E-6i,0.1794919441118998-4.243874084999822E-5i
100,70.65353517670539,-4.5,0.03589826583537395-8.48771909118108E-6i,0.1794919441118998-4.243874084999823E-5i
96.53589838486224,70,-2,0.035898291095204614-8.487725063568381E-6i,0.1794919441118998-4.243874084999823E-5i
100.00000000000001,68,-2.0000000000000004,0.035898249183266284-8.487715153987777E-6i,0.17949194411189978-4.2438740849998234E-5i
94.43766803303114,83.20643388273058,-7,0.03589837347378511-8.487744541006485E-6i,0.1794919441118998-4.243874084999822E-5i
93.06449478382726,83.92998035111347,-2,0.03589838002429013-8.487746089795695E-6i,0.1794919441118998-4.243874084999823E-5i
93.07179676972447,80,-2,0.03589837160567748-8.487744099314598E-6i,0.1794919441118998-4.243874084999823E-5i
89.7001650888874,81.96721101473078,-2,0.03589837638585475-8.487745229530799E-6i,0.1794919441118998-4.243874084999823E-5i
80,100,-2,0.035898387715095646-8.487747908195418E-6i,0.17949194411189975-4.2438740849998234E-5i
76.00000000000003,100.00000000000003,-2.0000000000000004,0.035898387652430794-8.487747893379057E-6i,0.17949194411189978-4.2438740849998234E-5i
79.98478523297267,100.00000000000001,-7.000000000000001,0.03589838718275048-8.48774778232872E-6i,0.1794919441118998-4.243874084999823E-5i
78.00000000000001,96.53589838486225,-2,0.035898387390531465-8.487747831456062E-6i,0.1794919441118998-4.243874084999822E-5i
83.58496633876146,93.136399262308,-2,0.035898386875967046-8.48774770979341E-6i,0.1794919441118998-4.243874084999823E-5i
82.66910282654706,94.12080114401562,-7,0.03589838623338569-8.487747557862657E-6i,0.1794919441118998-4.243874084999822E-5i
79.93145162477641,93.14745413614207,-2,0.03589838680585561-8.487747693216384E-6i,0.1794919441118998-4.243874084999823E-5i
81.60074815670103,89.67013240847979,-2,0.03589838548989827-8.487747382073876E-6i,0.1794919441118998-4.243874084999823E-5i
89.53191514211429,86.71816523543794,-7,0.035898380514798114-8.48774620577047E-6i,0.1794919441118998-4.243874084999822E-5i
90.01480740939199,85.76189297337386,-2,0.035898382386240234-8.487746648250768E-6i,0.1794919441118998-4.2438740849998234E-5i
86.9077490160029,83.68528790747851,-2,0.03589837968343285-8.487746009204024E-6i,0.1794919441118998-4.243874084999823E-5i
87.06314187831437,86.92449858027635,-2,0.03589838352505675-8.487746917510421E-6i,0.1794919441118998-4.243874084999823E-5i
