% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 02:43"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=60,ec.Z11 (Ω) @ freq=60
100,100,-2,0.035898389366227086-2.9956758700978356E-6i,0.17949195289625058-1.497837985661547E-5i
100,96,-2,0.0358983890459813-2.995675843373727E-6i,0.1794919528962506-1.4978379856615471E-5i
97.29965511388943,96.91150112033716,-2,0.035898389140663706-2.9956758512748534E-6i,0.1794919528962506-1.497837985661547E-5i
100,100,-7,0.03589838884094993-2.995675826264114E-6i,0.1794919528962506-1.4978379856615471E-5i
96,100,-2,0.035898389404434586-2.9956758732862074E-6i,0.17949195289625058-1.497837985661547E-5i
99.99999999999999,91.99999999999997,-2,0.03589838812508945-2.995675766526449E-6i,0.1794919528962506-1.4978379856615471E-5i
97.02411831364554,93.86473974868002,-2,0.0358983886728911-2.9956758122398186E-6i,0.1794919528962506-1.497837985661547E-5i
99.99999999999999,93.32329609359608,-7,0.03589838764450743-2.9956757264224837E-6i,0.1794919528962506-1.497837985661547E-5i
100,90.66164804679805,-4.5,0.035898386568825345-2.995675636658148E-6i,0.1794919528962506-1.4978379856615471E-5i
96.63539210980747,89.90319711370616,-2,0.03589838737180152-2.995675703665506E-6i,0.1794919528962506-1.4978379856615471E-5i
100.00000000000003,88.00000000000001,-2,0.03589838615285582-2.995675601946005E-6i,0.17949195289625058-1.497837985661547E-5i
95.6587103165347,94.91175677616985,-7,0.0358983881940753-2.9956757722832306E-6i,0.17949195289625056-1.497837985661547E-5i
93.73467688218989,96.30980752221316,-2,0.035898389191708395-2.995675855534469E-6i,0.17949195289625058-1.4978379856615471E-5i
93.58101462851664,91.88357791768232,-2,0.03589838816629349-2.9956757699648722E-6i,0.1794919528962506-1.4978379856615471E-5i
96.11395465859938,91.78641671762843,-4.499999999999968,0.03589838733326865-2.995675700449986E-6i,0.17949195289625056-1.4978379856615471E-5i
93.32330637996576,100,-6.999999999999999,0.035898388839477546-2.995675826141243E-6i,0.1794919528962506-1.497837985661547E-5i
