% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 03:10"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=450,ec.Z11 (Ω) @ freq=450
100,100,-2,0.035898375554478903-2.2467560381370674E-5i,0.17949188383750728-1.1233780570279912E-4i
100,96,-2,0.0358983752342332-2.2467560180939887E-5i,0.17949188383750728-1.1233780570279912E-4i
97.29965511388943,96.91150112033716,-2,0.03589837532891559-2.2467560240198332E-5i,0.17949188383750728-1.1233780570279911E-4i
100,100,-7,0.035898375029201963-2.246756005261792E-5i,0.17949188383750728-1.1233780570279912E-4i
96,100,-2,0.035898375592686355-2.2467560405283424E-5i,0.17949188383750728-1.1233780570279912E-4i
99.99999999999999,91.99999999999997,-2,0.035898374313341745-2.246755960458554E-5i,0.17949188383750728-1.1233780570279912E-4i
97.02411831364554,93.86473974868002,-2,0.035898374861143154-2.2467559947435658E-5i,0.17949188383750728-1.1233780570279911E-4i
99.99999999999999,93.32329609359608,-7,0.035898373832759865-2.2467559303805883E-5i,0.17949188383750728-1.1233780570279911E-4i
100,90.66164804679805,-4.5,0.03589837275707816-2.2467558630573633E-5i,0.17949188383750728-1.1233780570279911E-4i
96.63539210980747,89.90319711370616,-2,0.03589837356005405-2.2467559133128635E-5i,0.17949188383750728-1.123378057027991E-4i
100.00000000000003,88.00000000000001,-2,0.03589837234110882-2.246755837023271E-5i,0.17949188383750728-1.1233780570279912E-4i
95.6587103165347,94.91175677616985,-7,0.03589837438232753-2.2467559647761412E-5i,0.17949188383750728-1.123378057027991E-4i
93.73467688218989,96.30980752221316,-2,0.035898375379960275-2.246756027214544E-5i,0.17949188383750728-1.123378057027991E-4i
93.58101462851664,91.88357791768232,-2,0.03589837435454574-2.2467559630373696E-5i,0.17949188383750728-1.123378057027991E-4i
96.11395465859938,91.78641671762843,-4.499999999999968,0.035898373521521185-2.2467559109012266E-5i,0.17949188383750728-1.123378057027991E-4i
93.32330637996576,100,-6.999999999999999,0.03589837502772961-2.2467560051696385E-5i,0.17949188383750728-1.1233780570279911E-4i
91.99999999999999,100,-2,0.03589837573332612-2.2467560493305004E-5i,0.17949188383750728-1.1233780570279912E-4i
90.66165318998287,100,-4.5,0.035898375309010466-2.246756022774039E-5i,0.17949188383750728-1.1233780570279911E-4i
88,100,-2,0.0358983756205397-2.2467560422715813E-5i,0.17949188383750728-1.1233780570279912E-4i
89.52572514978891,96.52143565296223,-2,0.03589837542502833-2.246756030035199E-5i,0.17949188383750728-1.1233780570279911E-4i
90.65153020677882,93.61027858938905,-2,0.035898374766964884-2.246755988849269E-5i,0.17949188383750728-1.1233780570279911E-4i
100,86.6207001069764,-7,0.035898368046440705-2.24675556823474E-5i,0.17949188383750728-1.1233780570279911E-4i
100.00000000000003,84.00000000000003,-2.0000000000000004,0.03589836815588521-2.246755575084498E-5i,0.17949188383750728-1.1233780570279912E-4i
96.53589838486225,86.00000000000003,-2,0.03589837056264216-2.2467557257151495E-5i,0.17949188383750728-1.1233780570279911E-4i
84,100,-2,0.03589837563926276-2.246756043443397E-5i,0.17949188383750728-1.1233780570279912E-4i
85.85639114056366,96.56812931794116,-2,0.03589837543398804-2.2467560305959565E-5i,0.17949188383750728-1.1233780570279911E-4i
82,96.53589838486224,-2,0.03589837539592356-2.2467560282136336E-5i,0.17949188383750728-1.1233780570279911E-4i
86.62072311103262,100,-6.999999999999999,0.03589837506324584-2.2467560073924765E-5i,0.17949188383750728-1.123378057027991E-4i
93.11912579884412,87.78038120661208,-2,0.03589837221411634-2.2467558290752465E-5i,0.17949188383750728-1.123378057027991E-4i
95.20379100355319,89.70809368657686,-7,0.03589837174477847-2.2467557997010004E-5i,0.17949188383750728-1.1233780570279911E-4i
89.69355922574732,89.85356838763325,-2,0.03589837347487519-2.246755907981811E-5i,0.17949188383750728-1.123378057027991E-4i
89.59932221662788,93.73766664881231,-7,0.0358983741480109-2.2467559501110668E-5i,0.17949188383750728-1.1233780570279915E-4i
87.64409799547643,93.34548299975327,-2,0.035898374802313934-2.246755991061643E-5i,0.17949188383750728-1.1233780570279911E-4i
100,80,-2,0.035898359458767924-2.246755030761797E-5i,0.17949188383750728-1.1233780570279912E-4i
96.53589838486224,82.00000000000001,-2,0.035898364605867324-2.246755352901071E-5i,0.17949188383750728-1.1233780570279911E-4i
100,79.98479059516539,-7,0.035898349763619476-2.2467544239757533E-5i,0.17949188383750728-1.1233780570279911E-4i
100,76,-2,0.03589834218755223-2.2467539498157208E-5i,0.17949188383750728-1.1233780570279912E-4i
96.53589838486224,78,-2,0.03589835209967434-2.2467545701814025E-5i,0.17949188383750728-1.1233780570279911E-4i
100,72,-1.9999999999999998,0.03589830724757624-2.246751763042623E-5i,0.17949188383750728-1.1233780570279912E-4i
100.00000000000001,73.30707035341077,-7,0.03589829088207947-2.2467507387823824E-5i,0.17949188383750728-1.1233780570279911E-4i
96.53589838486224,74,-2,0.03589832811984784-2.2467530693664175E-5i,0.17949188383750728-1.123378057027991E-4i
100,70.65353517670539,-4.5,0.035898253780536765-2.246748416724245E-5i,0.17949188383750728-1.1233780570279911E-4i
96.53589838486224,70,-2,0.03589827904035898-2.2467499976497673E-5i,0.17949188383750728-1.1233780570279911E-4i
100.00000000000001,68,-2.0000000000000004,0.03589823712843473-2.2467473745263674E-5i,0.17949188383750728-1.1233780570279912E-4i
94.43766803303114,83.20643388273058,-7,0.03589836141891178-2.24675515344047E-5i,0.17949188383750728-1.1233780570279912E-4i
93.06449478382726,83.92998035111347,-2,0.035898367969414584-2.246755563413939E-5i,0.17949188383750728-1.1233780570279911E-4i
93.07179676972447,80,-2,0.03589835955080474-2.2467550365220632E-5i,0.17949188383750728-1.1233780570279911E-4i
89.7001650888874,81.96721101473078,-2,0.03589836433098044-2.24675533569684E-5i,0.17949188383750728-1.1233780570279911E-4i
80,100,-2,0.03589837566021748-2.246756044754883E-5i,0.17949188383750728-1.1233780570279912E-4i
76.00000000000003,100.00000000000003,-2.0000000000000004,0.03589837559755265-2.246756040832908E-5i,0.17949188383750728-1.1233780570279912E-4i
79.98478523297267,100.00000000000001,-7.000000000000001,0.03589837512787248-2.2467560114372388E-5i,0.17949188383750728-1.1233780570279911E-4i
78.00000000000001,96.53589838486225,-2,0.03589837533565338-2.2467560244415313E-5i,0.17949188383750728-1.123378057027991E-4i
83.58496633876146,93.136399262308,-2,0.0358983748210892-2.2467559922367247E-5i,0.17949188383750728-1.1233780570279911E-4i
82.66910282654706,94.12080114401562,-7,0.03589837417850806-2.246755952019778E-5i,0.17949188383750728-1.1233780570279911E-4i
79.93145162477641,93.14745413614207,-2,0.0358983747509778-2.246755987848696E-5i,0.17949188383750728-1.1233780570279911E-4i
81.60074815670103,89.67013240847979,-2,0.035898373435020885-2.2467559054874683E-5i,0.17949188383750728-1.1233780570279911E-4i
89.53191514211429,86.71816523543794,-7,0.03589836845992241-2.2467555941131415E-5i,0.17949188383750728-1.1233780570279911E-4i
90.01480740939199,85.76189297337386,-2,0.03589837033136386-2.2467557112402323E-5i,0.17949188383750728-1.1233780570279912E-4i
86.9077490160029,83.68528790747851,-2,0.0358983676285574-2.2467555420808603E-5i,0.17949188383750728-1.1233780570279911E-4i
87.06314187831437,86.92449858027635,-2,0.035898371470180046-2.2467557825148293E-5i,0.17949188383750728-1.1233780570279911E-4i
84.766694818482,89.2476440543889,-7,0.03589837117859067-2.2467557642652514E-5i,0.17949188383750728-1.123378057027991E-4i
85.3140180784869,89.79835359065368,-2,0.03589837352180334-2.2467559109188862E-5i,0.17949188383750728-1.1233780570279912E-4i
83.58765237604024,85.87166035959018,-2,0.035898370430079825-2.2467557174185296E-5i,0.17949188383750728-1.123378057027991E-4i
94.27845145322055,76.53478782197224,-7,0.03589832805219805-2.2467530651324497E-5i,0.17949188383750728-1.1233780570279912E-4i
93.0717967697245,76,-2,0.03589834223101113-2.2467539525356642E-5i,0.17949188383750728-1.1233780570279912E-4i
89.60769515458674,78,-2,0.0358983525764152-2.2467546000189753E-5i,0.17949188383750728-1.1233780570279911E-4i
93.07179676972447,72.00000000000001,-2,0.03589830699490686-2.246751747228911E-5i,0.17949188383750728-1.1233780570279911E-4i
89.60769515458674,74.00000000000003,-2,0.03589832761092774-2.246753037514855E-5i,0.17949188383750728-1.1233780570279911E-4i
72,100,-2,0.03589837560887992-2.246756041541839E-5i,0.17949188383750728-1.1233780570279912E-4i
74.00000000000001,96.53589838486224,-2,0.03589837535841666-2.2467560258662058E-5i,0.17949188383750728-1.123378057027991E-4i
73.30703003920055,100.00000000000001,-6.999999999999999,0.035898375166559464-2.246756013858523E-5i,0.17949188383750728-1.1233780570279911E-4i
70,96.53589838486224,-2,0.035898375389328156-2.24675602780085E-5i,0.17949188383750728-1.1233780570279911E-4i
70.65351501960028,100,-4.5,0.03589837523817448-2.2467560183406627E-5i,0.17949188383750728-1.1233780570279911E-4i
68,100,-1.9999999999999998,0.03589837564696022-2.246756043925156E-5i,0.17949188383750728-1.1233780570279912E-4i
96.53589838486224,66,-2,0.035898178287388734-2.2467436918673814E-5i,0.17949188383750728-1.1233780570279911E-4i
100.00000000000003,66.66445377533019,-7.000000000000002,0.035898102552669446-2.246738951891399E-5i,0.17949188383750728-1.1233780570279911E-4i
100.00000000000003,64.00000000000001,-2.0000000000000004,0.03589809915640968-2.2467387393311643E-5i,0.17949188383750728-1.1233780570279912E-4i
94.25676796624938,69.95905128738988,-7,0.03589822357947438-2.2467465265434727E-5i,0.17949188383750728-1.1233780570279911E-4i
93.07179676972447,67.99999999999999,-2,0.0358982390767693-2.2467474964659376E-5i,0.17949188383750728-1.1233780570279911E-4i
89.60769515458671,69.99999999999999,-2,0.03589827893924476-2.2467499913213714E-5i,0.17949188383750728-1.1233780570279911E-4i
88.473544143943,79.90172861505734,-7,0.03589834969491027-2.246754419675476E-5i,0.17949188383750728-1.123378057027991E-4i
86.47117137157356,79.92759749071934,-2,0.03589835926092037-2.246755018379199E-5i,0.17949188383750728-1.1233780570279911E-4i
86.14359353944899,76.00000000000003,-2,0.03589834193666903-2.2467539341138045E-5i,0.17949188383750728-1.1233780570279911E-4i
76.00000000000003,93.0717967697245,-2,0.035898374782509124-2.2467559898221316E-5i,0.17949188383750728-1.1233780570279912E-4i
76.29440298632649,94.08942786715689,-7,0.03589837417645493-2.2467559518912823E-5i,0.17949188383750728-1.1233780570279911E-4i
77.6956640561748,89.66474387861675,-2,0.03589837342035212-2.246755904569401E-5i,0.17949188383750728-1.1233780570279911E-4i
72,93.07179676972447,-2,0.03589837478451024-2.246755989947372E-5i,0.17949188383750728-1.1233780570279911E-4i
74.00000000000003,89.60769515458674,-2,0.03589837338047013-2.2467559020733238E-5i,0.17949188383750728-1.1233780570279911E-4i
79.4670702661207,88.6461756032696,-7,0.0358983706760592-2.2467557328135343E-5i,0.17949188383750728-1.1233780570279911E-4i
79.52416927710104,86.22466006024396,-2,0.035898370901211306-2.24675574690503E-5i,0.17949188383750728-1.1233780570279911E-4i
75.77111285016124,86.16384412260868,-2,0.03589837076441558-2.2467557383434536E-5i,0.17949188383750728-1.123378057027991E-4i
83.71591075730822,83.74876533905385,-7,0.0358983628331382-2.246755241952047E-5i,0.17949188383750728-1.123378057027991E-4i
83.55637112027856,81.85080171582801,-2,0.03589836434042177-2.2467553362877442E-5i,0.17949188383750728-1.1233780570279911E-4i
80.02131458755409,83.13218152035782,-3.9999999999999853,0.03589836327384063-2.2467552695340914E-5i,0.17949188383750728-1.1233780570279911E-4i
80.83340120479617,83.28930712738423,-2,0.03589836712244935-2.2467555104052978E-5i,0.17949188383750728-1.1233780570279912E-4i
80.23493100961949,80.09042352236831,-2,0.035898359861801836-2.2467550559863037E-5i,0.17949188383750728-1.1233780570279911E-4i
77.64050436446188,82.91451165058217,-2,0.035898366347168635-2.2467554618831405E-5i,0.17949188383750728-1.1233780570279911E-4i
88.45887568075793,73.2696736730583,-7,0.0358982906449898-2.2467507239437532E-5i,0.17949188383750728-1.1233780570279912E-4i
86.14359353944896,72.00000000000003,-2,0.03589830781298312-2.2467517984294956E-5i,0.17949188383750728-1.1233780570279911E-4i
66.66445056366697,100,-7,0.035898374942883046-2.246755999859386E-5i,0.17949188383750728-1.123378057027991E-4i
64,100,-2,0.03589837559857032-2.2467560408965985E-5i,0.17949188383750728-1.1233780570279912E-4i
66,96.53589838486224,-2,0.035898375450728326-2.246756031643675E-5i,0.17949188383750728-1.1233780570279911E-4i
62,96.53589838486224,-2,0.035898375384462174-2.2467560274963038E-5i,0.17949188383750728-1.1233780570279911E-4i
69.54475120057072,93.99734600895508,-7,0.035898374082554176-2.2467559460143543E-5i,0.17949188383750728-1.1233780570279911E-4i
68,93.0717967697245,-2,0.0358983747524136-2.2467559879385553E-5i,0.17949188383750728-1.1233780570279911E-4i
69.99999999999999,89.60769515458674,-2,0.03589837334488576-2.2467558998462228E-5i,0.17949188383750728-1.1233780570279911E-4i
60,100,-2,0.03589837560874431-2.2467560415333524E-5i,0.17949188383750728-1.1233780570279912E-4i
60.023786767160786,100,-6.999999999999999,0.03589837491921544-2.2467559983781083E-5i,0.17949188383750728-1.1233780570279911E-4i
58.000000000000014,96.53589838486225,-2,0.0358983753738719-2.2467560268334944E-5i,0.17949188383750728-1.123378057027991E-4i
56.00000000000002,100.00000000000003,-2.0000000000000004,0.03589837559787835-2.246756040853287E-5i,0.17949188383750728-1.1233780570279912E-4i
52,100.00000000000003,-2,0.03589837562087551-2.2467560422926023E-5i,0.17949188383750728-1.1233780570279912E-4i
54.000000000000014,96.53589838486224,-2,0.03589837542584995-2.2467560300866224E-5i,0.17949188383750728-1.1233780570279911E-4i
53.311362939533176,100.00000000000001,-7.000000000000001,0.03589837499609607-2.2467560031898077E-5i,0.17949188383750728-1.123378057027991E-4i
50,96.53589838486224,-2,0.03589837536992445-2.2467560265864386E-5i,0.17949188383750728-1.1233780570279911E-4i
49.344335718554404,100,-4.5,0.03589837536395172-2.2467560262126284E-5i,0.17949188383750728-1.1233780570279911E-4i
48,100,-1.9999999999999998,0.035898375678023974-2.246756045869332E-5i,0.17949188383750728-1.1233780570279912E-4i
100,60.000000000000014,-2,0.03589781467098902-2.2467209343657078E-5i,0.17949188383750728-1.1233780570279912E-4i
100,60.023789546682636,-7,0.0358975111893528-2.246701940492363E-5i,0.17949188383750728-1.1233780570279911E-4i
96.53589838486224,62.000000000000014,-2,0.035897984327146616-2.246731552561955E-5i,0.17949188383750728-1.1233780570279911E-4i
96.53589838486224,58.00000000000001,-2,0.035897578060140406-2.2467061257052982E-5i,0.17949188383750728-1.1233780570279911E-4i
100,56,-2,0.03589724918086754-2.2466855422810977E-5i,0.17949188383750728-1.1233780570279912E-4i
94.26180303726363,63.34412166100641,-7,0.03589789143503171-2.2467257387635053E-5i,0.17949188383750728-1.1233780570279911E-4i
93.0717967697245,64.00000000000001,-2,0.03589809605761713-2.246738545388383E-5i,0.17949188383750728-1.1233780570279911E-4i
93.0717967697245,60.000000000000014,-2,0.0358978144144697-2.246720918311045E-5i,0.17949188383750728-1.1233780570279911E-4i
89.60769515458674,62.000000000000014,-2,0.035897977877091806-2.2467311488751737E-5i,0.17949188383750728-1.1233780570279911E-4i
86.14359353944897,67.99999999999997,-2,0.03589823742107894-2.2467473928419638E-5i,0.17949188383750728-1.123378057027991E-4i
89.60769515458674,66,-2,0.035898179810109794-2.2467437871692603E-5i,0.17949188383750728-1.1233780570279912E-4i
88.42540618133964,66.64521971032825,-7,0.03589810485436725-2.2467390959467586E-5i,0.17949188383750728-1.1233780570279911E-4i
86.14359353944899,64,-2,0.03589809856574515-2.2467387023635006E-5i,0.17949188383750728-1.1233780570279911E-4i
100,52,-1.9999999999999998,0.03589610740961785-2.2466140827398294E-5i,0.17949188383750728-1.1233780570279912E-4i
