% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 02:46"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=130,ec.Z11 (Ω) @ freq=130
100,100,-2,0.03589838844265293-6.490630884869158E-6i,0.1794919482783797-3.2453155520952727E-5i
100,96,-2,0.035898388122407095-6.490630826966903E-6i,0.1794919482783797-3.2453155520952727E-5i
97.29965511388943,96.91150112033716,-2,0.03589838821708955-6.490630844086028E-6i,0.1794919482783797-3.2453155520952727E-5i
100,100,-7,0.03589838791737578-6.490630789896087E-6i,0.1794919482783797-3.2453155520952727E-5i
96,100,-2,0.035898388480860396-6.490630891777281E-6i,0.1794919482783797-3.2453155520952727E-5i
99.99999999999999,91.99999999999997,-2,0.035898387201515315-6.490630660464482E-6i,0.1794919482783797-3.2453155520952727E-5i
97.02411831364554,93.86473974868002,-2,0.03589838774931696-6.490630759510106E-6i,0.1794919482783797-3.2453155520952727E-5i
99.99999999999999,93.32329609359608,-7,0.03589838672093331-6.49063057357255E-6i,0.1794919482783797-3.2453155520952727E-5i
100,90.66164804679805,-4.5,0.0358983856452512-6.490630379083162E-6i,0.1794919482783797-3.2453155520952727E-5i
96.63539210980747,89.90319711370616,-2,0.0358983864482274-6.4906305242657756E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000003,88.00000000000001,-2,0.035898385229281723-6.490630303873531E-6i,0.1794919482783797-3.2453155520952727E-5i
95.6587103165347,94.91175677616985,-7,0.03589838727050115-6.4906306729375025E-6i,0.17949194827837975-3.2453155520952727E-5i
93.73467688218989,96.30980752221316,-2,0.03589838826813428-6.490630853315197E-6i,0.17949194827837972-3.2453155520952727E-5i
93.58101462851664,91.88357791768232,-2,0.03589838724271936-6.490630667914403E-6i,0.1794919482783797-3.2453155520952727E-5i
96.11395465859938,91.78641671762843,-4.499999999999968,0.035898386409694505-6.490630517298817E-6i,0.17949194827837975-3.2453155520952727E-5i
93.32330637996576,100,-6.999999999999999,0.03589838791590343-6.490630789629866E-6i,0.1794919482783797-3.2453155520952727E-5i
91.99999999999999,100,-2,0.03589838862150023-6.490630917205751E-6i,0.1794919482783797-3.2453155520952727E-5i
90.66165318998287,100,-4.5,0.03589838819718443-6.490630840487059E-6i,0.1794919482783797-3.2453155520952727E-5i
88,100,-2,0.035898388508713776-6.490630896813318E-6i,0.1794919482783797-3.2453155520952727E-5i
89.52572514978891,96.52143565296223,-2,0.03589838831320231-6.490630861463752E-6i,0.1794919482783797-3.2453155520952727E-5i
90.65153020677882,93.61027858938905,-2,0.035898387655138635-6.490630742482136E-6i,0.1794919482783797-3.2453155520952727E-5i
100,86.6207001069764,-7,0.035898380934612055-6.490629527373062E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000003,84.00000000000003,-2.0000000000000004,0.035898381044056606-6.49062954716126E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486225,86.00000000000003,-2,0.03589838345081441-6.490629982316624E-6i,0.1794919482783797-3.2453155520952727E-5i
84,100,-2,0.03589838852743681-6.490630900198546E-6i,0.1794919482783797-3.2453155520952727E-5i
85.85639114056366,96.56812931794116,-2,0.03589838832216203-6.490630863083717E-6i,0.1794919482783797-3.2453155520952727E-5i
82,96.53589838486224,-2,0.03589838828409754-6.490630856201441E-6i,0.1794919482783797-3.2453155520952727E-5i
86.62072311103262,100,-6.999999999999999,0.03589838795141973-6.490630796051421E-6i,0.1794919482783797-3.2453155520952727E-5i
93.11912579884412,87.78038120661208,-2,0.03589838510228916-6.490630280912571E-6i,0.1794919482783797-3.2453155520952727E-5i
95.20379100355319,89.70809368657686,-7,0.035898384632951155-6.490630196053612E-6i,0.17949194827837978-3.245315552095273E-5i
89.69355922574732,89.85356838763325,-2,0.03589838636304854-6.490630508864968E-6i,0.17949194827837972-3.2453155520952727E-5i
89.59932221662788,93.73766664881231,-7,0.03589838703618446-6.490630630571735E-6i,0.17949194827837978-3.245315552095274E-5i
87.64409799547643,93.34548299975327,-2,0.03589838769048769-6.490630748873442E-6i,0.1794919482783797-3.2453155520952727E-5i
100,80,-2,0.03589837234693618-6.490627974672883E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486224,82.00000000000001,-2,0.03589837749403745-6.490628905297801E-6i,0.1794919482783797-3.2453155520952727E-5i
100,79.98479059516539,-7,0.035898362651784255-6.490626221734795E-6i,0.1794919482783797-3.2453155520952727E-5i
100,76,-2,0.03589835507571432-6.490624851938669E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486224,78,-2,0.03589836498783995-6.490626644106829E-6i,0.1794919482783797-3.2453155520952727E-5i
100,72,-1.9999999999999998,0.03589832013572575-6.4906185345918785E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000001,73.30707035341077,-7,0.03589830377022315-6.490615575616808E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486224,74,-2,0.035898341008004875-6.49062230841754E-6i,0.1794919482783797-3.2453155520952727E-5i
100,70.65353517670539,-4.5,0.035898266668667106-6.49060886744644E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486224,70,-2,0.03589829192849835-6.490613434566238E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000001,68,-2.0000000000000004,0.03589825001655905-6.4906058566514744E-6i,0.1794919482783797-3.2453155520952727E-5i
94.43766803303114,83.20643388273058,-7,0.03589837430708077-6.4906283290780735E-6i,0.17949194827837978-3.245315552095273E-5i
93.06449478382726,83.92998035111347,-2,0.03589838085758593-6.490629513446314E-6i,0.1794919482783797-3.2453155520952727E-5i
93.07179676972447,80,-2,0.03589837243897304-6.490627991313684E-6i,0.1794919482783797-3.2453155520952727E-5i
89.7001650888874,81.96721101473078,-2,0.035898377219150464-6.490628855596688E-6i,0.1794919482783797-3.2453155520952727E-5i
80,100,-2,0.03589838854839157-6.490630903987293E-6i,0.1794919482783797-3.2453155520952727E-5i
76.00000000000003,100.00000000000003,-2.0000000000000004,0.03589838848572672-6.49063089265714E-6i,0.1794919482783797-3.2453155520952727E-5i
79.98478523297267,100.00000000000001,-7.000000000000001,0.03589838801604638-6.490630807736289E-6i,0.1794919482783797-3.2453155520952727E-5i
78.00000000000001,96.53589838486225,-2,0.03589838822382736-6.490630845304258E-6i,0.1794919482783797-3.2453155520952727E-5i
83.58496633876146,93.136399262308,-2,0.03589838770926298-6.490630752268116E-6i,0.1794919482783797-3.2453155520952727E-5i
82.66910282654706,94.12080114401562,-7,0.035898387066681615-6.490630636085792E-6i,0.17949194827837978-3.245315552095273E-5i
79.93145162477641,93.14745413614207,-2,0.03589838763915155-6.490630739591579E-6i,0.1794919482783797-3.2453155520952727E-5i
81.60074815670103,89.67013240847979,-2,0.03589838632319415-6.49063050165906E-6i,0.1794919482783797-3.2453155520952727E-5i
89.53191514211429,86.71816523543794,-7,0.03589838134809394-6.49062960213292E-6i,0.17949194827837978-3.245315552095273E-5i
90.01480740939199,85.76189297337386,-2,0.03589838321953606-6.490629940500208E-6i,0.1794919482783797-3.2453155520952727E-5i
86.9077490160029,83.68528790747851,-2,0.03589838051672861-6.490629451817399E-6i,0.1794919482783797-3.2453155520952727E-5i
87.06314187831437,86.92449858027635,-2,0.03589838435835263-6.490630146404662E-6i,0.1794919482783797-3.2453155520952727E-5i
84.766694818482,89.2476440543889,-7,0.03589838406676316-6.490630093683624E-6i,0.17949194827837975-3.2453155520952727E-5i
85.3140180784869,89.79835359065368,-2,0.03589838640997663-6.490630517349831E-6i,0.1794919482783797-3.2453155520952727E-5i
83.58765237604024,85.87166035959018,-2,0.03589838331825206-6.490629958348616E-6i,0.17949194827837972-3.2453155520952727E-5i
94.27845145322055,76.53478782197224,-7,0.03589834094035502-6.490622296186062E-6i,0.17949194827837978-3.245315552095273E-5i
93.0717967697245,76,-2,0.03589835511917317-6.490624859796275E-6i,0.1794919482783797-3.2453155520952727E-5i
89.60769515458674,78,-2,0.03589836546458098-6.490626730304304E-6i,0.1794919482783797-3.2453155520952727E-5i
93.07179676972447,72.00000000000001,-2,0.03589831988305625-6.490618488907803E-6i,0.1794919482783797-3.2453155520952727E-5i
89.60769515458674,74.00000000000003,-2,0.03589834049908453-6.490622216401877E-6i,0.1794919482783797-3.2453155520952727E-5i
72,100,-2,0.035898388497054026-6.490630894705177E-6i,0.1794919482783797-3.2453155520952727E-5i
74.00000000000001,96.53589838486224,-2,0.03589838824659063-6.490630849419984E-6i,0.1794919482783797-3.2453155520952727E-5i
73.30703003920055,100.00000000000001,-6.999999999999999,0.03589838805473334-6.4906308147311185E-6i,0.1794919482783797-3.2453155520952727E-5i
70,96.53589838486224,-2,0.0358983882775022-6.490630855008979E-6i,0.1794919482783797-3.2453155520952727E-5i
70.65351501960028,100,-4.5,0.03589838812634841-6.490630827679523E-6i,0.1794919482783797-3.2453155520952727E-5i
68,100,-1.9999999999999998,0.03589838853513432-6.490630901590317E-6i,0.1794919482783797-3.2453155520952727E-5i
96.53589838486224,66,-2,0.035898191175491916-6.490595217855014E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000003,66.66445377533019,-7.000000000000002,0.035898115440745455-6.490581524586163E-6i,0.1794919482783797-3.2453155520952727E-5i
100.00000000000003,64.00000000000001,-2.0000000000000004,0.03589811204448446-6.490580910523038E-6i,0.1794919482783797-3.2453155520952727E-5i
94.25676796624938,69.95905128738988,-7,0.03589823646759384-6.490603406922238E-6i,0.17949194827837978-3.245315552095273E-5i
93.07179676972447,67.99999999999999,-2,0.03589825196489431-6.490606208921462E-6i,0.1794919482783797-3.2453155520952727E-5i
89.60769515458671,69.99999999999999,-2,0.035898291827384084-6.490613416284211E-6i,0.1794919482783797-3.2453155520952727E-5i
88.473544143943,79.90172861505734,-7,0.035898362583075036-6.4906262093117825E-6i,0.17949194827837975-3.2453155520952727E-5i
86.47117137157356,79.92759749071934,-2,0.03589837214908863-6.490627938900944E-6i,0.1794919482783797-3.2453155520952727E-5i
86.14359353944899,76.00000000000003,-2,0.03589835482483104-6.490624806577562E-6i,0.1794919482783797-3.2453155520952727E-5i
76.00000000000003,93.0717967697245,-2,0.03589838767068292-6.490630745292626E-6i,0.1794919482783797-3.2453155520952727E-5i
