% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 03:23"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=640,ec.Z11 (Ω) @ freq=640
100,100,-2,0.035898361173437816-3.1953850852703144E-5i,0.1794918119322997-1.5976925966219215E-4i
100,96,-2,0.03589836085319228-3.1953850567646186E-5i,0.1794918119322997-1.5976925966219215E-4i
97.29965511388943,96.91150112033716,-2,0.0358983609478746-3.1953850651924806E-5i,0.1794918119322997-1.5976925966219215E-4i
100,100,-7,0.03589836064816112-3.195385038514383E-5i,0.1794918119322997-1.5976925966219215E-4i
96,100,-2,0.03589836121164526-3.195385088671236E-5i,0.1794918119322997-1.5976925966219215E-4i
99.99999999999999,91.99999999999997,-2,0.03589835993230112-3.1953849747942506E-5i,0.1794918119322997-1.5976925966219215E-4i
97.02411831364554,93.86473974868002,-2,0.03589836048010241-3.195385023555143E-5i,0.1794918119322997-1.5976925966219212E-4i
99.99999999999999,93.32329609359608,-7,0.03589835945171951-3.195384932016719E-5i,0.1794918119322997-1.5976925966219215E-4i
100,90.66164804679805,-4.5,0.03589835837603823-3.1953848362681744E-5i,0.1794918119322997-1.5976925966219215E-4i
96.63539210980747,89.90319711370616,-2,0.0358983591790138-3.1953849077426346E-5i,0.1794918119322997-1.5976925966219212E-4i
100.00000000000003,88.00000000000001,-2,0.0358983579600691-3.195384799241924E-5i,0.1794918119322997-1.5976925966219215E-4i
95.6587103165347,94.91175677616985,-7,0.03589836000128695-3.195384980934816E-5i,0.1794918119322997-1.5976925966219212E-4i
93.73467688218989,96.30980752221316,-2,0.035898360998919306-3.195385069736069E-5i,0.1794918119322997-1.5976925966219212E-4i
93.58101462851664,91.88357791768232,-2,0.03589835997350517-3.195384978461906E-5i,0.1794918119322997-1.5976925966219212E-4i
96.11395465859938,91.78641671762843,-4.499999999999968,0.03589835914048099-3.195384904312757E-5i,0.1794918119322997-1.5976925966219212E-4i
93.32330637996576,100,-6.999999999999999,0.03589836064668875-3.1953850383833206E-5i,0.1794918119322997-1.5976925966219215E-4i
91.99999999999999,100,-2,0.03589836135228499-3.195385101189854E-5i,0.1794918119322997-1.5976925966219215E-4i
90.66165318998287,100,-4.5,0.03589836092796952-3.1953850634206875E-5i,0.1794918119322997-1.5976925966219215E-4i
88,100,-2,0.03589836123949865-3.1953850911505174E-5i,0.1794918119322997-1.5976925966219215E-4i
89.52572514978891,96.52143565296223,-2,0.035898361043987345-3.195385073747666E-5i,0.1794918119322997-1.5976925966219212E-4i
90.65153020677882,93.61027858938905,-2,0.035898360385924165-3.195385015172146E-5i,0.1794918119322997-1.5976925966219215E-4i
100,86.6207001069764,-7,0.03589835366540267-3.195384416965061E-5i,0.1794918119322997-1.5976925966219215E-4i
100.00000000000003,84.00000000000003,-2.0000000000000004,0.035898353774847125-3.195384426706925E-5i,0.1794918119322997-1.5976925966219215E-4i
96.53589838486225,86.00000000000003,-2,0.035898356181603086-3.195384640937101E-5i,0.1794918119322997-1.5976925966219212E-4i
84,100,-2,0.035898361258221705-3.1953850928170995E-5i,0.1794918119322997-1.5976925966219215E-4i
85.85639114056366,96.56812931794116,-2,0.03589836105294703-3.195385074545188E-5i,0.1794918119322997-1.5976925966219212E-4i
82,96.53589838486224,-2,0.03589836101488258-3.195385071156996E-5i,0.1794918119322997-1.5976925966219212E-4i
86.62072311103262,100,-6.999999999999999,0.03589836068220499-3.1953850415446915E-5i,0.1794918119322997-1.5976925966219212E-4i
93.11912579884412,87.78038120661208,-2,0.035898357833076606-3.195384787938072E-5i,0.1794918119322997-1.5976925966219212E-4i
95.20379100355319,89.70809368657686,-7,0.03589835736373898-3.19538474616139E-5i,0.1794918119322997-1.5976925966219212E-4i
89.69355922574732,89.85356838763325,-2,0.03589835909383503-3.195384900160702E-5i,0.1794918119322997-1.5976925966219212E-4i
89.59932221662788,93.73766664881231,-7,0.03589835976697043-3.1953849600778324E-5i,0.1794918119322997-1.597692596621921E-4i
87.64409799547643,93.34548299975327,-2,0.035898360421273194-3.1953850183186314E-5i,0.1794918119322997-1.5976925966219212E-4i
100,80,-2,0.03589834507773333-3.195383652559394E-5i,0.1794918119322997-1.5976925966219215E-4i
96.53589838486224,82.00000000000001,-2,0.03589835022483063-3.1953841107128476E-5i,0.1794918119322997-1.5976925966219215E-4i
