% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 27 2025, 03:27"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=700,ec.Z11 (Ω) @ freq=700
100,100,-2,0.035898355590414883-3.494951893474374E-5i,0.179491784017184-1.747476005785203E-4i
100,96,-2,0.03589835527016937-3.4949518622962664E-5i,0.179491784017184-1.7474760057852032E-4i
97.29965511388943,96.91150112033716,-2,0.03589835536485167-3.49495187151424E-5i,0.17949178401718396-1.7474760057852032E-4i
100,100,-7,0.035898355065138214-3.494951842335077E-5i,0.179491784017184-1.7474760057852032E-4i
96,100,-2,0.035898355628622286-3.4949518971941254E-5i,0.179491784017184-1.747476005785203E-4i
99.99999999999999,91.99999999999997,-2,0.0358983543492784-3.494951772641198E-5i,0.179491784017184-1.7474760057852032E-4i
97.02411831364554,93.86473974868002,-2,0.035898354897079536-3.4949518259734065E-5i,0.17949178401718396-1.7474760057852032E-4i
99.99999999999999,93.32329609359608,-7,0.03589835386869681-3.494951725853272E-5i,0.17949178401718396-1.7474760057852032E-4i
100,90.66164804679805,-4.5,0.0358983527930157-3.494951621128318E-5i,0.17949178401718396-1.7474760057852032E-4i
96.63539210980747,89.90319711370616,-2,0.03589835359599115-3.494951699303497E-5i,0.17949178401718394-1.7474760057852032E-4i
100.00000000000003,88.00000000000001,-2,0.035898352377046625-3.494951580630867E-5i,0.179491784017184-1.747476005785203E-4i
95.6587103165347,94.91175677616985,-7,0.03589835441826411-3.494951779357431E-5i,0.179491784017184-1.7474760057852032E-4i
93.73467688218989,96.30980752221316,-2,0.03589835541589636-3.49495187648379E-5i,0.17949178401718396-1.7474760057852032E-4i
93.58101462851664,91.88357791768232,-2,0.03589835439048239-3.4949517766526905E-5i,0.17949178401718394-1.7474760057852032E-4i
96.11395465859938,91.78641671762843,-4.499999999999968,0.0358983535574583-3.4949516955520614E-5i,0.179491784017184-1.7474760057852032E-4i
93.32330637996576,100,-6.999999999999999,0.035898355063665836-3.494951842191729E-5i,0.17949178401718396-1.7474760057852032E-4i
91.99999999999999,100,-2,0.03589835576926196-3.494951910886365E-5i,0.179491784017184-1.747476005785203E-4i
90.66165318998287,100,-4.5,0.03589835534494657-3.494951869576341E-5i,0.17949178401718396-1.7474760057852032E-4i
88,100,-2,0.03589835565647567-3.494951899905845E-5i,0.179491784017184-1.747476005785203E-4i
89.52572514978891,96.52143565296223,-2,0.035898355460964405-3.4949518808714793E-5i,0.17949178401718396-1.7474760057852032E-4i
90.65153020677882,93.61027858938905,-2,0.0358983548029013-3.494951816804509E-5i,0.17949178401718396-1.7474760057852032E-4i
100,86.6207001069764,-7,0.03589834808238088-3.4949511625156114E-5i,0.17949178401718396-1.7474760057852032E-4i
100.00000000000003,84.00000000000003,-2.0000000000000004,0.035898348191825365-3.4949511731707844E-5i,0.179491784017184-1.7474760057852032E-4i
96.53589838486225,86.00000000000003,-2,0.03589835059858092-3.494951407484995E-5i,0.17949178401718396-1.7474760057852032E-4i
84,100,-2,0.03589835567519868-3.4949519017286594E-5i,0.179491784017184-1.747476005785203E-4i
85.85639114056366,96.56812931794116,-2,0.0358983554699241-3.494951881743772E-5i,0.17949178401718396-1.7474760057852032E-4i
82,96.53589838486224,-2,0.03589835543185962-3.494951878037933E-5i,0.17949178401718396-1.7474760057852032E-4i
86.62072311103262,100,-6.999999999999999,0.035898355099182135-3.494951845649486E-5i,0.17949178401718394-1.7474760057852032E-4i
93.11912579884412,87.78038120661208,-2,0.035898352250054166-3.4949515682672766E-5i,0.17949178401718394-1.7474760057852032E-4i
95.20379100355319,89.70809368657686,-7,0.03589835178071658-3.494951522574034E-5i,0.17949178401718402-1.7474760057852032E-4i
89.69355922574732,89.85356838763325,-2,0.03589835351081238-3.494951691010764E-5i,0.17949178401718396-1.7474760057852032E-4i
89.59932221662788,93.73766664881231,-7,0.035898354183947705-3.494951756545115E-5i,0.17949178401718402-1.7474760057852032E-4i
87.64409799547643,93.34548299975327,-2,0.03589835483825032-3.4949518202459784E-5i,0.17949178401718396-1.7474760057852032E-4i
100,80,-2,0.03589833949471289-3.49495032644705E-5i,0.179491784017184-1.7474760057852026E-4i
96.53589838486224,82.00000000000001,-2,0.03589834464180938-3.494950827552307E-5i,0.17949178401718396-1.7474760057852032E-4i
100,79.98479059516539,-7,0.0358983297995698-3.494949382558163E-5i,0.17949178401718396-1.7474760057852032E-4i
100,76,-2,0.0358983222235068-3.4949486449763094E-5i,0.179491784017184-1.7474760057852032E-4i
96.53589838486224,78,-2,0.03589833213562337-3.4949496099890545E-5i,0.17949178401718396-1.7474760057852032E-4i
100,72,-1.9999999999999998,0.03589828728355018-3.494945243331153E-5i,0.179491784017184-1.747476005785203E-4i
100.00000000000001,73.30707035341077,-7,0.035898270918062525-3.494943650038334E-5i,0.17949178401718396-1.7474760057852032E-4i
96.53589838486224,74,-2,0.035898308155810195-3.4949472753892606E-5i,0.17949178401718394-1.7474760057852032E-4i
100,70.65353517670539,-4.5,0.035898233816540455-3.494940037949906E-5i,0.17949178401718396-1.7474760057852032E-4i
96.53589838486224,70,-2,0.035898259076348624-3.4949424971660185E-5i,0.17949178401718396-1.7474760057852032E-4i
100.00000000000001,68,-2.0000000000000004,0.03589821716444768-3.494938416754114E-5i,0.179491784017184-1.747476005785203E-4i
94.43766803303114,83.20643388273058,-7,0.035898341454855626-3.494950517280434E-5i,0.17949178401718402-1.7474760057852032E-4i
93.06449478382726,83.92998035111347,-2,0.03589834800535482-3.494951155016594E-5i,0.17949178401718396-1.7474760057852032E-4i
93.07179676972447,80,-2,0.03589833958674965-3.494950335407463E-5i,0.17949178401718396-1.7474760057852032E-4i
89.7001650888874,81.96721101473078,-2,0.03589834436692268-3.494950800790191E-5i,0.17949178401718396-1.7474760057852032E-4i
80,100,-2,0.03589835569615342-3.494951903768752E-5i,0.179491784017184-1.7474760057852026E-4i
76.00000000000003,100.00000000000003,-2.0000000000000004,0.035898355633488636-3.4949518976679E-5i,0.179491784017184-1.747476005785203E-4i
79.98478523297267,100.00000000000001,-7.000000000000001,0.035898355163808744-3.4949518519413374E-5i,0.17949178401718396-1.7474760057852032E-4i
78.00000000000001,96.53589838486225,-2,0.03589835537158953-3.494951872170224E-5i,0.17949178401718394-1.7474760057852032E-4i
83.58496633876146,93.136399262308,-2,0.03589835485702563-3.4949518220738904E-5i,0.17949178401718396-1.7474760057852032E-4i
82.66910282654706,94.12080114401562,-7,0.03589835421444482-3.4949517595142236E-5i,0.17949178401718402-1.7474760057852032E-4i
79.93145162477641,93.14745413614207,-2,0.035898354786914284-3.494951815248066E-5i,0.17949178401718396-1.7474760057852032E-4i
81.60074815670103,89.67013240847979,-2,0.035898353470958065-3.494951687130674E-5i,0.17949178401718396-1.7474760057852032E-4i
89.53191514211429,86.71816523543794,-7,0.03589834849586235-3.4949512027708766E-5i,0.17949178401718402-1.7474760057852032E-4i
90.01480740939199,85.76189297337386,-2,0.03589835036730276-3.494951384968474E-5i,0.179491784017184-1.7474760057852032E-4i
86.9077490160029,83.68528790747851,-2,0.03589834766449778-3.494951121831821E-5i,0.17949178401718396-1.7474760057852032E-4i
87.06314187831437,86.92449858027635,-2,0.0358983515061183-3.494951495840003E-5i,0.17949178401718396-1.7474760057852032E-4i
84.766694818482,89.2476440543889,-7,0.03589835121452911-3.4949514674517896E-5i,0.179491784017184-1.7474760057852032E-4i
85.3140180784869,89.79835359065368,-2,0.03589835355774049-3.4949516955795405E-5i,0.179491784017184-1.7474760057852032E-4i
83.58765237604024,85.87166035959018,-2,0.03589835046601873-3.494951394579158E-5i,0.17949178401718396-1.7474760057852032E-4i
94.27845145322055,76.53478782197224,-7,0.03589830808816043-3.494947268803094E-5i,0.17949178401718402-1.7474760057852032E-4i
93.0717967697245,76,-2,0.03589832226696565-3.49494864920733E-5i,0.179491784017184-1.7474760057852032E-4i
89.60769515458674,78,-2,0.03589833261236396-3.4949496564030346E-5i,0.17949178401718396-1.7474760057852032E-4i
93.07179676972447,72.00000000000001,-2,0.03589828703088098-3.4949452187320676E-5i,0.17949178401718396-1.7474760057852032E-4i
89.60769515458674,74.00000000000003,-2,0.03589830764689037-3.494947225842415E-5i,0.17949178401718396-1.7474760057852032E-4i
72,100,-2,0.035898355644815895-3.4949518987706875E-5i,0.179491784017184-1.747476005785203E-4i
74.00000000000001,96.53589838486224,-2,0.03589835539435278-3.494951874386384E-5i,0.17949178401718394-1.7474760057852032E-4i
73.30703003920055,100.00000000000001,-6.999999999999999,0.03589835520249569-3.494951855707776E-5i,0.17949178401718396-1.7474760057852032E-4i
70,96.53589838486224,-2,0.035898355425264324-3.49495187739583E-5i,0.17949178401718396-1.7474760057852032E-4i
70.65351501960028,100,-4.5,0.03589835527411068-3.4949518626799845E-5i,0.17949178401718396-1.7474760057852032E-4i
68,100,-1.9999999999999998,0.03589835568289622-3.4949519024780674E-5i,0.179491784017184-1.747476005785203E-4i
96.53589838486224,66,-2,0.0358981583234344-3.494932688176651E-5i,0.17949178401718396-1.7474760057852032E-4i
100.00000000000003,66.66445377533019,-7.000000000000002,0.035898082588757256-3.494925314884785E-5i,0.17949178401718396-1.7474760057852032E-4i
100.00000000000003,64.00000000000001,-2.0000000000000004,0.035898079192499356-3.494924984235709E-5i,0.179491784017184-1.7474760057852032E-4i
94.25676796624938,69.95905128738988,-7,0.03589820361549488-3.494937097670339E-5i,0.17949178401718402-1.7474760057852032E-4i
93.07179676972447,67.99999999999999,-2,0.03589821911278118-3.494938606437783E-5i,0.17949178401718396-1.7474760057852032E-4i
89.60769515458671,69.99999999999999,-2,0.035898258975234486-3.4949424873218585E-5i,0.17949178401718396-1.7474760057852032E-4i
88.473544143943,79.90172861505734,-7,0.035898329730860615-3.494949375868859E-5i,0.179491784017184-1.7474760057852032E-4i
86.47117137157356,79.92759749071934,-2,0.03589833929686547-3.4949503071852466E-5i,0.17949178401718396-1.7474760057852032E-4i
86.14359353944899,76.00000000000003,-2,0.03589832197262371-3.494948620551118E-5i,0.17949178401718396-1.7474760057852032E-4i
76.00000000000003,93.0717967697245,-2,0.0358983548184456-3.494951818317856E-5i,0.179491784017184-1.7474760057852032E-4i
76.29440298632649,94.08942786715689,-7,0.03589835421239174-3.494951759314343E-5i,0.17949178401718402-1.7474760057852032E-4i
77.6956640561748,89.66474387861675,-2,0.035898353456289334-3.494951685702571E-5i,0.17949178401718396-1.7474760057852032E-4i
72,93.07179676972447,-2,0.03589835482044674-3.49495181851268E-5i,0.17949178401718396-1.7474760057852032E-4i
74.00000000000003,89.60769515458674,-2,0.035898353416407396-3.4949516818197925E-5i,0.17949178401718396-1.7474760057852032E-4i
79.4670702661207,88.6461756032696,-7,0.03589835071199797-3.4949514185269267E-5i,0.17949178401718402-1.7474760057852032E-4i
79.52416927710104,86.22466006024396,-2,0.035898350937149916-3.4949514404470246E-5i,0.17949178401718396-1.7474760057852032E-4i
75.77111285016124,86.16384412260868,-2,0.03589835080035426-3.494951427129025E-5i,0.17949178401718394-1.7474760057852032E-4i
83.71591075730822,83.74876533905385,-7,0.03589834286908132-3.494950654965036E-5i,0.179491784017184-1.7474760057852032E-4i
83.55637112027856,81.85080171582801,-2,0.035898344376364015-3.4949508017093765E-5i,0.17949178401718396-1.7474760057852032E-4i
80.02131458755409,83.13218152035782,-3.9999999999999853,0.03589834330978348-3.494950697870426E-5i,0.17949178401718402-1.7474760057852032E-4i
80.83340120479617,83.28930712738423,-2,0.03589834715839009-3.494951072558755E-5i,0.179491784017184-1.747476005785203E-4i
80.23493100961949,80.09042352236831,-2,0.03589833989774658-3.494950365685156E-5i,0.17949178401718396-1.7474760057852032E-4i
77.64050436446188,82.91451165058217,-2,0.03589834638310977-3.494950997079881E-5i,0.17949178401718396-1.7474760057852032E-4i
88.45887568075793,73.2696736730583,-7,0.03589827068097296-3.494943626956036E-5i,0.17949178401718402-1.7474760057852032E-4i
86.14359353944896,72.00000000000003,-2,0.0358982878489568-3.4949452983773776E-5i,0.17949178401718396-1.7474760057852032E-4i
66.66445056366697,100,-7,0.03589835497881945-3.4949518339313556E-5i,0.17949178401718394-1.7474760057852032E-4i
64,100,-2,0.03589835563450633-3.4949518977669826E-5i,0.179491784017184-1.747476005785203E-4i
66,96.53589838486224,-2,0.03589835548666442-3.4949518833735564E-5i,0.17949178401718396-1.7474760057852032E-4i
62,96.53589838486224,-2,0.03589835542039827-3.494951876922089E-5i,0.17949178401718396-1.7474760057852032E-4i
69.54475120057072,93.99734600895508,-7,0.035898354118491085-3.4949517501724714E-5i,0.17949178401718402-1.7474760057852032E-4i
68,93.0717967697245,-2,0.03589835478835011-3.494951815387851E-5i,0.17949178401718396-1.7474760057852032E-4i
69.99999999999999,89.60769515458674,-2,0.03589835338082303-3.494951678355409E-5i,0.17949178401718396-1.7474760057852032E-4i
60,100,-2,0.03589835564468032-3.494951898757492E-5i,0.179491784017184-1.7474760057852026E-4i
60.023786767160786,100,-6.999999999999999,0.03589835495515186-3.494951831627151E-5i,0.17949178401718396-1.7474760057852032E-4i
58.000000000000014,96.53589838486225,-2,0.03589835540980801-3.494951875891054E-5i,0.17949178401718394-1.7474760057852032E-4i
56.00000000000002,100.00000000000003,-2.0000000000000004,0.03589835563381438-3.494951897699614E-5i,0.179491784017184-1.747476005785203E-4i
52,100.00000000000003,-2,0.03589835565681151-3.494951899938541E-5i,0.179491784017184-1.747476005785203E-4i
54.000000000000014,96.53589838486224,-2,0.03589835546178605-3.4949518809514725E-5i,0.17949178401718396-1.7474760057852032E-4i
53.311362939533176,100.00000000000001,-7.000000000000001,0.035898355032032404-3.494951839112E-5i,0.17949178401718394-1.7474760057852032E-4i
50,96.53589838486224,-2,0.03589835540586055-3.4949518755067426E-5i,0.17949178401718396-1.7474760057852032E-4i
49.344335718554404,100,-4.5,0.03589835539988786-3.494951874925255E-5i,0.17949178401718396-1.7474760057852032E-4i
48,100,-1.9999999999999998,0.03589835571395992-3.4949519055023375E-5i,0.179491784017184-1.747476005785203E-4i
100,60.000000000000014,-2,0.035897794707236905-3.494897287638183E-5i,0.179491784017184-1.7474760057852026E-4i
100,60.023789546682636,-7,0.035897491225769455-3.4948677416294125E-5i,0.17949178401718396-1.7474760057852032E-4i
96.53589838486224,62.000000000000014,-2,0.035897964363300165-3.494913804823158E-5i,0.17949178401718396-1.7474760057852032E-4i
96.53589838486224,58.00000000000001,-2,0.035897558096519906-3.4948742519570296E-5i,0.17949178401718396-1.7474760057852032E-4i
100,56,-2,0.03589722921742996-3.4948422333149665E-5i,0.179491784017184-1.7474760057852032E-4i
94.26180303726363,63.34412166100641,-7,0.03589787147123688-3.494904761141706E-5i,0.17949178401718402-1.7474760057852032E-4i
93.0717967697245,64.00000000000001,-2,0.035898076093708535-3.494924682547105E-5i,0.17949178401718396-1.7474760057852032E-4i
93.0717967697245,60.000000000000014,-2,0.03589779445071773-3.4948972626642784E-5i,0.17949178401718396-1.7474760057852032E-4i
89.60769515458674,62.000000000000014,-2,0.03589795791324899-3.4949131768662984E-5i,0.17949178401718396-1.7474760057852032E-4i
86.14359353944897,67.99999999999997,-2,0.035898217457091756-3.494938445245027E-5i,0.17949178401718394-1.7474760057852032E-4i
