% Model,Comsol Modeling.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 24 2025, 12:30"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Impedance, Electric potential"
% Length unit,m
% x,y,z,ec.Z11 (Ω) @ freq=50000,V (V) @ freq=50000
0,75.72239294297097,0,0.17862812656544189-0.012421912187879748i,0.035725606556140065-0.0024843811332059757i
2.6852148878150075,74.1536150967413,0,0.17862812656544189-0.012421912187879748i,0.03572560051855102-0.002484380713348242i
0,72.70364733549776,0,0.17862812656544189-0.012421912187879748i,0.035725593218109156-0.0024843802056709273i
2.691463827721023,71.13882299804628,0,0.17862812656544189-0.012421912187879748i,0.035725583118940356-0.0024843795033683805i
0,69.68237266432726,0,0.17862812656544189-0.012421912187879748i,0.0357255708094657-0.0024843786473597754i
13.863407721373662,71.07044810708241,0,0.17862812656544189-0.012421912187879748i,0.03572558279454458-0.0024843794808096925i
11.139551180548025,69.50427789368054,0,0.17862812656544189-0.012421912187879748i,0.03572556899902384-0.0024843785214605086i
8.254061658314669,68.12017086697756,0,0.17862812656544189-0.012421912187879748i,0.03572555375458941-0.0024843774613529583i
11.105985481270118,66.34941130251049,0,0.17862812656544189-0.012421912187879748i,0.035725527605996954-0.0024843756429634048i
10.59520624651067,62.80018110369697,0,0.17862812656544189-0.012421912187879748i,0.03572544314909081-0.0024843697697770695i
7.98417448764134,65.08766314964842,0,0.17862812656544189-0.012421912187879748i,0.03572550329015474-0.002484373952024454i
14.149318234671092,68.06642226211314,0,0.17862812656544189-0.012421912187879748i,0.035725553086605334-0.0024843774149009216i
14.29092244888895,64.26108480761997,0,0.17862812656544189-0.012421912187879748i,0.035725484591010166-0.0024843726516741893i
17.990002761078905,63.300193068400944,0,0.17862812656544189-0.012421912187879748i,0.0357254590277925-0.0024843708739919674i
16.142238783156785,60.94745725450998,0,0.17862812656544189-0.012421912187879748i,0.03572537443923514-0.0024843649916505253i
19.652413849510513,59.912555154749086,0,0.17862812656544189-0.012421912187879748i,0.03572532475406271-0.0024843615365124044i
21.617935375575225,62.23746024037989,0,0.17862812656544189-0.012421912187879748i,0.035725425513758964-0.00248436854340501i
24.81024830703492,61.25364155468145,0,0.17862812656544189-0.012421912187879748i,0.03572538654505263-0.0024843658334966806i
22.65234220174896,58.91531868020391,0,0.17862812656544189-0.012421912187879748i,0.03572526743534866-0.0024843575505330046i
46.808409405384246,49.685882006080455,0,0.17862812656544189-0.012421912187879748i,0.035723835369744494-0.00248425796379085i
44.058415468920224,52.46661176133397,0,0.17862812656544189-0.012421912187879748i,0.03572451680341636-0.0024843053511166666i
46.229767085193785,55.196114121701655,0,0.17862812656544189-0.012421912187879748i,0.03572494099402114-0.0024843348495979267i
40.18424403574265,54.47958438432331,0,0.17862812656544189-0.012421912187879748i,0.035724847366548615-0.002484328338684641i
39.942183441336674,50.966850733672025,0,0.17862812656544189-0.012421912187879748i,0.0357241909592333-0.002484282691707386i
36.09643404348006,52.95588556508013,0,0.17862812656544189-0.012421912187879748i,0.03572461224638347-0.00248431198828059i
33.65174000594446,56.22489925278072,0,0.17862812656544189-0.012421912187879748i,0.035725051719013176-0.0024843425494834597i
32.30636636559383,53.2357472876824,0,0.17862812656544189-0.012421912187879748i,0.03572465709065558-0.00248431510677945i
30.300258196566233,55.50157119558847,0,0.17862812656544189-0.012421912187879748i,0.035724977587809084-0.002484337394352936i
28.280119944265937,57.50959029032013,0,0.17862812656544189-0.012421912187879748i,0.035725168674832185-0.002484350682664622i
25.649877926375726,57.937773842943685,0,0.17862812656544189-0.012421912187879748i,0.03572520123867528-0.002484352947174737i
33.79670482551249,50.472714772312884,0,0.17862812656544189-0.012421912187879748i,0.03572406068085577-0.002484273632067134i
43.646888665019,48.400261701648816,0,0.17862812656544189-0.012421912187879748i,0.03572337787347114-0.002484226149212471i
46.61882618726376,45.72037593041437,0,0.17862812656544189-0.012421912187879748i,0.03572204604571562-0.0024841335330733068i
48.34538682457986,42.734627853904605,0,0.17862812656544189-0.012421912187879748i,0.03571961104589614-0.0024839642016554757i
50.35071066769965,40.73831519832815,0,0.17862812656544189-0.012421912187879748i,0.035717085055573874-0.002483788542700899i
49.74356118360782,44.80722240142101,0,0.17862812656544189-0.012421912187879748i,0.035721436666820636-0.002484091156481957i
50.836912620611386,37.91873443259652,0,0.17862812656544189-0.012421912187879748i,0.03571167525617676-0.0024834123418508033i
53.45641885605947,36.38833560544226,0,0.17862812656544189-0.012421912187879748i,0.03570743853594703-0.0024831177176632795i
52.83372114933802,33.153429441841446,0,0.17862812656544189-0.012421912187879748i,0.035693670520840624-0.002482160281239679i
50.07674064172849,34.77309283135033,0,0.17862812656544189-0.012421912187879748i,0.0357014512887725-0.002482701360731822i
50.54910794069334,32.02548777983739,0,0.17862812656544189-0.012421912187879748i,0.03568653596805677-0.0024816641399550764i
56.13044254649752,33.91374120674027,0,0.17862812656544189-0.012421912187879748i,0.03569760873245389-0.002482434146950405i
54.55552010432697,31.309590629976086,0,0.17862812656544189-0.012421912187879748i,0.03568147445268441-0.0024813121589949516i
57.06784612070854,30.576848211259904,0,0.17862812656544189-0.012421912187879748i,0.03567551281660413-0.0024808975830750836i
54.67896997761486,29.152420229039564,0,0.17862812656544189-0.012421912187879748i,0.0356613833711102-0.002479915012555178i
61.15160853200898,26.377715425954218,0,0.17862812656544189-0.012421912187879748i,0.03562161460650909-0.0024771494676704294i
56.83079838256337,26.89523487136107,0,0.17862812656544189-0.012421912187879748i,0.03563037791516489-0.0024777588736620325i
62.89024353325972,22.836346870338176,0,0.17862812656544189-0.012421912187879748i,0.03553241594838168-0.0024709465369235225i
58.62387329919107,23.038058925416305,0,0.17862812656544189-0.012421912187879748i,0.03553910247328819-0.0024714115220679555i
65.24903491275404,19.550098645937535,0,0.17862812656544189-0.012421912187879748i,0.03538300969881937-0.002460556732428187i
61.232297010414044,19.650018825319744,0,0.17862812656544189-0.012421912187879748i,0.035388779921098845-0.0024609579973120413i
60.13525209886909,16.612850835807563,0,0.17862812656544189-0.012421912187879748i,0.03515133216557787-0.002444445731158874i
63.58687037586664,16.673842835276155,0,0.17862812656544189-0.012421912187879748i,0.03515815222511092-0.002444920002385161i
61.98132658521847,13.778786583709802,0,0.17862812656544189-0.012421912187879748i,0.03477412264925363-0.0024182143443201632i
65.17140015250985,13.495296032314087,0,0.17862812656544189-0.012421912187879748i,0.034726473231466534-0.002414900773859925i
67.82643128419528,12.5171509733971,0,0.17862812656544189-0.012421912187879748i,0.034539639606774995-0.002401908246175259i
66.2181461678531,10.44218167646337,0,0.17862812656544189-0.012421912187879748i,0.03398465830223658-0.0023633144974558183i
67.93850442951627,7.811221804799253,0,0.17862812656544189-0.012421912187879748i,0.0327915585686741-0.002280345592129105i
64.77504627106566,7.920617290671714,0,0.17862812656544189-0.012421912187879748i,0.032862070527273975-0.0022852490380464107i
69.28730587315249,10.431750382697686,0,0.17862812656544189-0.012421912187879748i,0.03398237039799539-0.002363155395156955i
63.49829377054371,10.698890924549112,0,0.17862812656544189-0.012421912187879748i,0.03406465621505237-0.0023688776025911516i
70.60372641182325,7.73001616942544,0,0.17862812656544189-0.012421912187879748i,0.03274762512301021-0.0022772904327057783i
72.42535347366665,5.330350090220023,0,0.17862812656544189-0.012421912187879748i,0.030583695105573565-0.0021268093792784644i
69.38042936819275,5.310914454981614,0,0.17862812656544189-0.012421912187879748i,0.03056538913729961-0.00212553637073952i
75.70560858742743,0,0,0.17862812656544189-0.012421912187879748i,0
74.10268770191516,2.7612434061748345,0,0.17862812656544189-0.012421912187879748i,0.02527796995045207-0.0017578459173804412i
72.68866871132168,0,0,0.17862812656544189-0.012421912187879748i,0
71.17633094762877,2.6669054311924896,0,0.17862812656544189-0.012421912187879748i,0.02486454327835808-0.0017290959667672734i
69.66399318393587,0,0,0.17862812656544189-0.012421912187879748i,0
5.395570501193383,66.70025959498729,0,0.17862812656544189-0.012421912187879748i,0.03572553342514682-0.0024843760476307456i
7.3250050380326215,62.48277829709839,0,0.17862812656544189-0.012421912187879748i,0.03572543351729662-0.0024843690999760506i
5.290870839591641,63.76580831408047,0,0.17862812656544189-0.012421912187879748i,0.03572547186932917-0.0024843717670004965i
5.185915656894885,60.72978586898215,0,0.17862812656544189-0.012421912187879748i,0.03572536457622517-0.002484364305770612i
2.674567982603513,68.18276742978502,0,0.17862812656544189-0.012421912187879748i,0.03572555458430813-0.002484377519052123i
2.689732048230333,65.2434884824252,0,0.17862812656544189-0.012421912187879748i,0.03572550684804394-0.002484374199442308i
0,66.65735442927007,0,0.17862812656544189-0.012421912187879748i,0.035725532986113286-0.002484376017100078i
13.251547362687916,61.1355810158743,0,0.17862812656544189-0.012421912187879748i,0.03572538283706131-0.0024843655756406325i
8.406286676372027,59.82493771237526,0,0.17862812656544189-0.012421912187879748i,0.03572532051240384-0.002484361241544782i
11.403563054430649,59.862433615634714,0,0.17862812656544189-0.012421912187879748i,0.035725322815782674-0.002484361401723195i
17.417595791610623,56.61174240311367,0,0.17862812656544189-0.012421912187879748i,0.035725090983691025-0.002484345279973835i
20.645914145891673,56.525781287550686,0,0.17862812656544189-0.012421912187879748i,0.03572508100855305-0.002484344586296473i
13.924361270723253,58.06341575467263,0,0.17862812656544189-0.012421912187879748i,0.03572521112381339-0.0024843536345934497i
19.613587147945086,54.51050902683516,0,0.17862812656544189-0.012421912187879748i,0.03572485518215212-0.002484328882186617i
21.960838719713973,53.898256748253964,0,0.17862812656544189-0.012421912187879748i,0.03572476682617992-0.00248432273785678i
23.668676029637805,55.44758784606857,0,0.17862812656544189-0.012421912187879748i,0.03572497017500342-0.0024843368788617704i
24.241704850435678,52.386139421823856,0,0.17862812656544189-0.012421912187879748i,0.03572450679314137-0.002484304654995852i
26.729439887422163,54.61803593565999,0,0.17862812656544189-0.012421912187879748i,0.03572486883186105-0.002484329831395959i
22.293611634860433,51.63717223449523,0,0.17862812656544189-0.012421912187879748i,0.03572434988706164-0.002484293743648451i
23.873105140776854,48.74642257754207,0,0.17862812656544189-0.012421912187879748i,0.035723512810468906-0.002484235532816096i
24.261575678990482,48.28480348833672,-0.666666666666674,0.17862812656544189-0.012421912187879748i,0.035722621127314336-0.0024841735246091097i
25.000000000000004,50,0,0.17862812656544189-0.012421912187879748i,0.0357239274932506-0.0024842643701173638i
25,48.289331662787816,0,0.17862812656544189-0.012421912187879748i,0.035723337641684345-0.0024842233514687233i
23.771636834302555,47.45546242703144,0,0.17862812656544189-0.012421912187879748i,0.03572298067593058-0.0024841985278458555i
36.66746237406462,49.13865903604207,0,0.17862812656544189-0.012421912187879748i,0.03572365819479386-0.0024842456429334313i
40.25396500047171,46.456320050590094,0,0.17862812656544189-0.012421912187879748i,0.03572247578970933-0.002484163417740717i
43.26254079352267,45.25725509961915,0,0.17862812656544189-0.012421912187879748i,0.03572174665484062-0.002484112713243694i
30.86909473408709,49.883191459673476,0,0.17862812656544189-0.012421912187879748i,0.03572388918375575-0.0024842617060510147i
33.493414332764374,47.76815933300612,0,0.17862812656544189-0.012421912187879748i,0.03572311811512091-0.002484208085453535i
25.000000000000004,46.710668337212184,0,0.17862812656544189-0.012421912187879748i,0.03572261534008414-0.002484173122161489i
29.196433985053485,52.5584032057787,0,0.17862812656544189-0.012421912187879748i,0.03572453639516075-0.002484306713538886i
26.727584288622108,51.637143997457805,0,0.17862812656544189-0.012421912187879748i,0.035724348405643175-0.002484293640629683i
28.213448006616773,50.37741686184507,0,0.17862812656544189-0.012421912187879748i,0.03572403433804011-0.0024842718001711755i
26.61145496339457,49.39436798048468,0,0.17862812656544189-0.012421912187879748i,0.03572373612950769-0.0024842510625624095i
28.40977750042626,48.22179322250473,0,0.17862812656544189-0.012421912187879748i,0.035723309882949854-0.0024842214211088856i
36.16377990225073,45.47970057366072,0,0.17862812656544189-0.012421912187879748i,0.035721897216315586-0.0024841231833832894i
27.41263685589316,45.93697211212435,0,0.17862812656544189-0.012421912187879748i,0.03572217851785873-0.002484142745269394i
26.507335108916564,47.8498101355631,0,0.17862812656544189-0.012421912187879748i,0.03572315339258605-0.002484210538670633i
30.408928778443602,46.580979365462326,0,0.17862812656544189-0.012421912187879748i,0.035722544820904215-0.0024841682182133963i
33.15206328135925,44.41419629274835,0,0.17862812656544189-0.012421912187879748i,0.03572113324822736-0.0024840700565622875i
44.63278102751772,42.426360992050384,0,0.17862812656544189-0.012421912187879748i,0.03571925415771515-0.0024839393834270715i
47.456154104056694,39.25825553970731,0,0.17862812656544189-0.012421912187879748i,0.0357145910871492-0.0024836151105692072i
41.71586896148837,43.56336750637461,0,0.17862812656544189-0.012421912187879748i,0.03572039504568048-0.0024840187214932204i
38.90062495145097,43.02518840265055,0,0.17862812656544189-0.012421912187879748i,0.03571991097673027-0.0024839850590341857i
41.44973784223698,40.657348980977694,0,0.17862812656544189-0.012421912187879748i,0.035716970198456044-0.0024837805554647385i
44.290367762445605,38.143950001764594,0,0.17862812656544189-0.012421912187879748i,0.03571219367139256-0.002483448392770732i
47.43022798036796,36.276709616726684,0,0.17862812656544189-0.012421912187879748i,0.03570706596255962-0.0024830918086757594i
47.433776964151306,32.307341487629245,0,0.17862812656544189-0.012421912187879748i,0.03568852536944966-0.0024818024841782613i
52.535862063072194,26.194066765452654,0,0.17862812656544189-0.012421912187879748i,0.035618049574954735-0.002476901553135545i
52.225684786457705,30.000392056678358,0,0.17862812656544189-0.012421912187879748i,0.03567025141291535-0.0024805317017558112i
49.5378825528544,28.936416615644173,0,0.17862812656544189-0.012421912187879748i,0.03565892044937031-0.0024797437394294586i
48.61400409508417,26.14019201269517,0,0.17862812656544189-0.012421912187879748i,0.035617068231977016-0.0024768333099281056i
55.2475260722777,23.877220814194533,0,0.17862812656544189-0.012421912187879748i,0.03556390891639827-0.0024731365777125075i
55.28965719447135,21.142384300090363,0,0.17862812656544189-0.012421912187879748i,0.035464987771980545-0.0024662575391584582i
52.506871616711585,21.779957445412553,0,0.17862812656544189-0.012421912187879748i,0.0354934529918099-0.0024682370284355814i
57.46340618883209,18.946376570611605,0,0.17862812656544189-0.012421912187879748i,0.035344454639794305-0.002457875589391998i
54.12264328562168,18.971486018479837,0,0.17862812656544189-0.012421912187879748i,0.03534649977996174-0.0024580178097246i
57.50408456967736,15.659536960507808,0,0.17862812656544189-0.012421912187879748i,0.03504711507142603-0.002437198408931846i
54.979824518168066,16.50112783980738,0,0.17862812656544189-0.012421912187879748i,0.03514100089085246-0.0024437272878213363i
59.10008637042424,13.574843903966276,0,0.17862812656544189-0.012421912187879748i,0.03473981352059046-0.0024158284659498807i
60.5895790679498,10.773496134775101,0,0.17862812656544189-0.012421912187879748i,0.03408531789432734-0.002370314428753653i
62.066667108542774,7.967850525414271,0,0.17862812656544189-0.012421912187879748i,0.03289331589984939-0.002287421860892803i
66.58101339677566,5.2703583013921715,0,0.17862812656544189-0.012421912187879748i,0.03048882763968231-0.0021202122360768514i
63.42412823216743,5.28107359140845,0,0.17862812656544189-0.012421912187879748i,0.030529131904682823-0.0021230150199959344i
65.13227388529945,2.62975414764162,0,0.17862812656544189-0.012421912187879748i,0.024684784360010457-0.0017165954186081672i
68.15152679370385,2.6292406419693037,0,0.17862812656544189-0.012421912187879748i,0.024868307165204998-0.001729357709824186i
66.63906040347183,0,0,0.17862812656544189-0.012421912187879748i,0
60.60819012317347,5.319293901396414,0,0.17862812656544189-0.012421912187879748i,0.030551945567894662-0.0021246014964739148i
59.06408611648154,8.01862303014309,0,0.17862812656544189-0.012421912187879748i,0.0329163925084383-0.002289026622757561i
5.397949970748904,57.68429667635903,0,0.17862812656544189-0.012421912187879748i,0.03572518224393751-0.0024843516262687327i
7.923332850670086,56.249695669669386,0,0.17862812656544189-0.012421912187879748i,0.03572505549974369-0.0024843428123978366i
7.7337220138465455,53.10680309573199,0,0.17862812656544189-0.012421912187879748i,0.03572463800746326-0.002484313779722264i
5.262366625165164,54.566680709855724,0,0.17862812656544189-0.012421912187879748i,0.03572486104901797-0.002484329290172157i
2.617810982871184,59.11248991902835,0,0.17862812656544189-0.012421912187879748i,0.035725279210330585-0.002484358369372647i
2.6921916924386693,56.11194352009457,0,0.17862812656544189-0.012421912187879748i,0.03572504324994302-0.0024843419605389966i
0,57.58995451067158,0,0.17862812656544189-0.012421912187879748i,0.03572517473984472-0.002484351104429405i
2.6695828831615387,62.17190279851036,0,0.17862812656544189-0.012421912187879748i,0.03572542289458646-0.002484368361266107i
0,63.642424630684765,0,0.17862812656544189-0.012421912187879748i,0.03572546880384446-0.0024843715538247647i
0,60.6212421128744,0,0.17862812656544189-0.012421912187879748i,0.03572535931585644-0.002484363939961264i
15.06194670030284,54.946568527852854,0,0.17862812656544189-0.012421912187879748i,0.03572490816259898-0.0024843325664801914i
10.265169956221257,54.44643467075537,0,0.17862812656544189-0.012421912187879748i,0.03572484390144088-0.002484328097718874i
12.519696407548778,55.465312731944884,0,0.17862812656544189-0.012421912187879748i,0.03572497178252374-0.002484336990649745i
10.637704325962495,57.38416898915372,0,0.17862812656544189-0.012421912187879748i,0.03572515837530023-0.0024843499664286973i
12.705085820207046,52.74365959691196,0,0.17862812656544189-0.012421912187879748i,0.035724574785936276-0.0024843093832575434i
10.261352639624022,51.31212474064923,0,0.17862812656544189-0.012421912187879748i,0.035724277660352646-0.0024842887209577153i
22.495221235813048,48.489357393541596,0,0.17862812656544189-0.012421912187879748i,0.03572341974062247-0.0024842290606804816i
20,50,0,0.17862812656544189-0.012421912187879748i,0.03572393242278679-0.0024842647129204036i
21.088065909197272,48.85573501866712,0,0.17862812656544189-0.012421912187879748i,0.03572355635182877-0.002484238560709628i
20.11494825942201,49.48576850134215,-0.8888888888888775,0.17862812656544189-0.012421912187879748i,0.03572301753910189-0.0024842010913339553i
21.710668337212184,50.00000000000001,0,0.17862812656544189-0.012421912187879748i,0.035723929350449754-0.00248426449926816i
20,48.289331662787816,0,0.17862812656544189-0.012421912187879748i,0.03572334342084521-0.0024842237533552036i
17.71256355301071,49.00988207108395,0,0.17862812656544189-0.012421912187879748i,0.03572360618147196-0.002484242025894336i
18.246761268027907,51.06578368632204,0,0.17862812656544189-0.012421912187879748i,0.03572421858766706-0.0024842846130060346i
17.67310227223323,53.44503532585974,0,0.17862812656544189-0.012421912187879748i,0.035724697531790334-0.002484317919081378i
15.453729192720907,51.05470206306743,0,0.17862812656544189-0.012421912187879748i,0.035724213879761484-0.00248428428561532i
15.339454284884631,48.411903993269846,0,0.17862812656544189-0.012421912187879748i,0.03572339010319436-0.0024842269996751026i
16.685946815614443,46.32381111654865,0,0.17862812656544189-0.012421912187879748i,0.035722392172370054-0.0024841576029383883i
19.999999999999996,46.710668337212184,0,0.17862812656544189-0.012421912187879748i,0.035722622287086295-0.0024841736052603836i
18.774145224059716,45.833633859353675,0,0.17862812656544189-0.012421912187879748i,0.03572211760909486-0.0024841385096356725i
18.770759732989948,47.29100833196303,0,0.17862812656544189-0.012421912187879748i,0.0357229096273483-0.0024841935870827912i
19.844554134691993,45.8186624948705,-0.6746577438784989,0.17862812656544189-0.012421912187879748i,0.035721010047441444-0.002484061489102199i
21.09917898973258,46.138874940431876,0,0.17862812656544189-0.012421912187879748i,0.035722308831968384-0.0024841518073944785i
20,45,0,0.17862812656544189-0.012421912187879748i,0.035721573311302414-0.0024841006588250947i
21.710668337212187,44.99999999999999,0,0.17862812656544189-0.012421912187879748i,0.03572157276880244-0.0024841006210993073i
21.333258815892403,46.400644254839044,-0.6675161743989602,0.17862812656544189-0.012421912187879748i,0.0357214684398499-0.0024840933659983798i
22.46325349538595,46.47070119370697,0,0.17862812656544189-0.012421912187879748i,0.03572248908316439-0.0024841643421759352i
21.14703639926172,47.49517260229711,0,0.17862812656544189-0.012421912187879748i,0.035723004023723755-0.0024842001514660743i
23.289331662787816,50,0,0.17862812656544189-0.012421912187879748i,0.035723925841495814-0.0024842642552532937i
20.265287162788457,51.989027032823614,0,0.17862812656544189-0.012421912187879748i,0.03572442736207543-0.002484299131309603i
23.870211523517177,46.21199070627237,0,0.17862812656544189-0.012421912187879748i,0.03572234119173564-0.0024841540577130315i
23.289331662787824,45.00000000000001,0,0.17862812656544189-0.012421912187879748i,0.03572157517892816-0.0024841007887009678i
25.000000000000004,45,0,0.17862812656544189-0.012421912187879748i,0.035721570010602124-0.002484100429292324i
38.25920670757734,39.74740331613663,0,0.17862812656544189-0.012421912187879748i,0.0357154865672014-0.0024836773828148385i
40.860812655273534,37.20072400511639,0,0.17862812656544189-0.012421912187879748i,0.03570981372820208-0.0024832828900254876i
26.65233929555389,43.57530086616432,0,0.17862812656544189-0.012421912187879748i,0.03572043203127778-0.0024840212934948984i
35.764946546808574,42.02997348552661,0,0.17862812656544189-0.012421912187879748i,0.03571880251108091-0.0024839079756362693i
29.50687040593798,43.22878464103926,0,0.17862812656544189-0.012421912187879748i,0.035720110225498466-0.002483998914918753i
32.80319679498112,40.98727355384437,0,0.17862812656544189-0.012421912187879748i,0.03571747969783047-0.002483815986371454i
35.25010318553583,38.97812377817169,0,0.17862812656544189-0.012421912187879748i,0.03571403127916937-0.0024835761811704523i
37.48534154850532,36.263620187193915,0,0.17862812656544189-0.012421912187879748i,0.03570699038762359-0.00248308655314721i
43.804185742682,34.569805067416176,0,0.17862812656544189-0.012421912187879748i,0.035700537428744336-0.0024826378103311075i
40.13216149421889,33.316846453771205,0,0.17862812656544189-0.012421912187879748i,0.035694523052096236-0.0024822195667990052i
43.459037098746876,30.83515552057129,0,0.17862812656544189-0.012421912187879748i,0.03567756697799675-0.0024810404307493536i
45.94469221120417,28.10195947805857,0,0.17862812656544189-0.012421912187879748i,0.03564841144022297-0.0024790129363285135i
40.320859344486294,29.849180647399702,0,0.17862812656544189-0.012421912187879748i,0.035668796045966296-0.002480430494623485i
42.09247287001368,26.987515529466297,0,0.17862812656544189-0.012421912187879748i,0.03563189091601426-0.002477864088692009i
49.588769675140966,23.181927430894948,0,0.17862812656544189-0.012421912187879748i,0.03554365979523983-0.0024717284411007213i
45.56199172900206,23.964577527913143,0,0.17862812656544189-0.012421912187879748i,0.035566057959971926-0.002473286023553275i
51.71813682297479,18.973109121998164,0,0.17862812656544189-0.012421912187879748i,0.035347082196757446-0.002458058311354618i
50.115225983822434,20.297901008388628,0,0.17862812656544189-0.012421912187879748i,0.03542456144257385-0.0024634462668038505i
49.18031644724164,17.545906970393716,0,0.17862812656544189-0.012421912187879748i,0.03523653341025208-0.002450370679261898i
52.31934282009584,16.553158390180997,0,0.17862812656544189-0.012421912187879748i,0.03514629845124022-0.002444095683500179i
50.26802414665855,13.982059692083268,0,0.17862812656544189-0.012421912187879748i,0.03480860947395153-0.0024206125797843815i
55.96369187869842,13.49906476658169,0,0.17862812656544189-0.012421912187879748i,0.03472759928389873-0.002414979080253775i
57.584165915162714,10.820040219072517,0,0.17862812656544189-0.012421912187879748i,0.03410125573465145-0.002371422756186615i
54.42622740125846,10.884774942198035,0,0.17862812656544189-0.012421912187879748i,0.034119846654947474-0.0023727155804682577i
53.39459806334977,13.755377909577696,0,0.17862812656544189-0.012421912187879748i,0.034770291738377215-0.002417947940370118i
51.64188071579959,11.069975986639506,0,0.17862812656544189-0.012421912187879748i,0.03417680339422529-0.0023766763879145484i
56.05124332024232,8.078870265263717,0,0.17862812656544189-0.012421912187879748i,0.032945116123518754-0.002291024081002846i
52.89585619598763,8.177631073347321,0,0.17862812656544189-0.012421912187879748i,0.033004033118707234-0.0022951212058771667i
57.57200293944817,5.383846443347409,0,0.17862812656544189-0.012421912187879748i,0.030602596199628053-0.0021281237732382182i
62.1140084296312,2.6420743464569654,0,0.17862812656544189-0.012421912187879748i,0.024883017020814472-0.001730380642428309i
59.0898121992157,2.6491774624651256,0,0.17862812656544189-0.012421912187879748i,0.024698857442364133-0.0017175740695998761i
63.62548736712707,0,0,0.17862812656544189-0.012421912187879748i,0
60.60252949213532,0,0,0.17862812656544189-0.012421912187879748i,0
57.57709490629608,0,0,0.17862812656544189-0.012421912187879748i,0
56.0329726802912,2.672641657467942,0,0.17862812656544189-0.012421912187879748i,0.024821401706811626-0.0017260958747677608i
54.541163887583316,5.447730299772516,0,0.17862812656544189-0.012421912187879748i,0.030704964088179024-0.0021352425005455493i
7.731292978783145,49.94804442613754,0,0.17862812656544189-0.012421912187879748i,0.035723918472025926-0.002484263742775729i
5.198317230306614,51.49132612971449,0,0.17862812656544189-0.012421912187879748i,0.03572431711433767-0.0024842914646126327i
2.6082251797414244,53.02622799189094,0,0.17862812656544189-0.012421912187879748i,0.035724627726492215-0.002484313064777078i
0,54.57738530287325,0,0.17862812656544189-0.012421912187879748i,0.03572486537705772-0.002484329591146761i
2.572547785498486,49.97116296791308,0,0.17862812656544189-0.012421912187879748i,0.0357239209077428-0.0024842639121570105i
5.153566128157578,48.41659901029886,0,0.17862812656544189-0.012421912187879748i,0.035723392256096886-0.002484227149389298i
2.5880820608404633,46.92831840792378,0,0.17862812656544189-0.012421912187879748i,0.03572272746397377-0.002484180919327241i
0,51.50539849543415,0,0.17862812656544189-0.012421912187879748i,0.035724321798022554-0.0024842917903190233i
0,48.499745261509574,0,0.17862812656544189-0.012421912187879748i,0.035723423301068105-0.002484229308276109i
13.134556879471567,45.62861806705236,0,0.17862812656544189-0.012421912187879748i,0.035722007192293466-0.002484130831181905i
12.844850668521786,49.43946173319714,0,0.17862812656544189-0.012421912187879748i,0.03572376005773876-0.002484252726546639i
10.374099234456978,48.256508997327835,0,0.17862812656544189-0.012421912187879748i,0.035723334052581227-0.0024842231018802406i
18.265967951437744,44.58866566806416,-0.7416286382087299,0.17862812656544189-0.012421912187879748i,0.03571975024574304-0.0024839738817003165i
18.013005639051762,43.72605751096821,0,0.17862812656544189-0.012421912187879748i,0.03572057217041018-0.0024840310388582437i
15.606248555436743,43.668275703212416,0,0.17862812656544189-0.012421912187879748i,0.035720527244281-0.0024840279146669817i
20.492287086345165,43.14882356183485,0,0.17862812656544189-0.012421912187879748i,0.03572002979926082-0.0024839933220276397i
22.535578731551396,42.83806086359198,0,0.17862812656544189-0.012421912187879748i,0.03571971227142608-0.002483971240942452i
21.294637912504786,41.245163297094,0,0.17862812656544189-0.012421912187879748i,0.03571783393127448-0.0024838406199877857i
19.30708656491217,40.945205829739216,0,0.17862812656544189-0.012421912187879748i,0.03571740063093381-0.0024838104880097675i
24.441899497783677,42.87298956609034,0,0.17862812656544189-0.012421912187879748i,0.03571974899675014-0.0024839737948445656i
26.853133782962644,40.62159271455703,0,0.17862812656544189-0.012421912187879748i,0.03571693307626745-0.0024837779739644095i
23.594377719252854,40.297244036168834,0,0.17862812656544189-0.012421912187879748i,0.03571642369717525-0.0024837425514222028i
36.20252546295931,33.08780499416152,0,0.17862812656544189-0.012421912187879748i,0.035693247283168014-0.0024821308490259246i
32.6925073576671,38.25825956548647,0,0.17862812656544189-0.012421912187879748i,0.035712506637119175-0.002483470156604059i
30.20537680953429,39.194497925095746,0,0.17862812656544189-0.012421912187879748i,0.035714498510208234-0.0024836086727105466i
25.414576354905787,37.60971939790348,0,0.17862812656544189-0.012421912187879748i,0.03571093395920998-0.0024833607915938356i
28.298023234025997,37.181969316064475,0,0.17862812656544189-0.012421912187879748i,0.03570980630990838-0.00248328237415268i
34.262476523615064,35.913437894736575,0,0.17862812656544189-0.012421912187879748i,0.03570574874574122-0.002483000208590346i
31.02736462963075,36.14115509609504,0,0.17862812656544189-0.012421912187879748i,0.035706661238170415-0.0024830636638873698i
32.62415100719265,33.02822495256622,0,0.17862812656544189-0.012421912187879748i,0.035692884437840584-0.002482105616533809i
37.96212334350787,30.591229094744623,0,0.17862812656544189-0.012421912187879748i,0.035675613476392004-0.0024809045830199972i
