% Model,2_electrode_cancer_tissue.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 25 2025, 17:59"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=310,ec.Z11 (Ω) @ freq=310
100,100,-2,1.4359355842206076E-6-2.476425402452621E-11i,0.007179678163707674-1.2382127430660896E-7i
100,96,-2,1.4359355714107744E-6-2.4764253803606834E-11i,0.007179678163707674-1.2382127430660896E-7i
97.29965511388943,96.91150112033716,-2,1.435935575198069E-6-2.476425386892281E-11i,0.007179678163707675-1.2382127430660896E-7i
100,100,-7,1.4359355632095217E-6-2.4764253662167415E-11i,0.007179678163707674-1.2382127430660896E-7i
96,100,-2,1.4359355857489028E-6-2.476425405088329E-11i,0.007179678163707674-1.2382127430660896E-7i
99.99999999999999,91.99999999999997,-2,1.4359355345750988E-6-2.4764253168335975E-11i,0.007179678163707674-1.2382127430660896E-7i
97.02411831364554,93.86473974868002,-2,1.4359355564871648E-6-2.4764253546233112E-11i,0.007179678163707676-1.2382127430660893E-7i
99.99999999999999,93.32329609359608,-7,1.4359355153518194E-6-2.4764252836809828E-11i,0.007179678163707675-1.2382127430660896E-7i
100,90.66164804679805,-4.5,1.4359354723245346E-6-2.476425209475799E-11i,0.007179678163707674-1.2382127430660896E-7i
96.63539210980747,89.90319711370616,-2,1.43593550444358E-6-2.476425264868552E-11i,0.007179678163707677-1.2382127430660893E-7i
100.00000000000003,88.00000000000001,-2,1.4359354556857535E-6-2.4764251807804354E-11i,0.007179678163707674-1.2382127430660896E-7i
95.6587103165347,94.91175677616985,-7,1.4359355373345337E-6-2.4764253215925424E-11i,0.007179678163707678-1.238212743066089E-7i
93.73467688218989,96.30980752221316,-2,1.4359355772398563E-6-2.4764253904135625E-11i,0.007179678163707677-1.238212743066089E-7i
93.58101462851664,91.88357791768232,-2,1.4359355362232584E-6-2.4764253196760247E-11i,0.007179678163707677-1.2382127430660893E-7i
96.11395465859938,91.78641671762843,-4.499999999999968,1.435935502902268E-6-2.4764252622103952E-11i,0.007179678163707678-1.238212743066089E-7i
93.32330637996576,100,-6.999999999999999,1.435935563150625E-6-2.4764253661151682E-11i,0.007179678163707675-1.2382127430660896E-7i
91.99999999999999,100,-2,1.435935591374495E-6-2.47642541479027E-11i,0.007179678163707674-1.2382127430660896E-7i
90.66165318998287,100,-4.5,1.4359355744018663E-6-2.4764253855191455E-11i,0.007179678163707674-1.2382127430660896E-7i
88,100,-2,1.4359355868630417E-6-2.476425407009787E-11i,0.007179678163707674-1.2382127430660896E-7i
