% Model,2_electrode_cancer_tissue.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 25 2025, 18:06"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=480,ec.Z11 (Ω) @ freq=480
100,100,-2,1.4359355836240362E-6-3.8344651376855697E-11i,0.007179678160724817-1.9172326336269589E-7i
100,96,-2,1.4359355708142015E-6-3.834465103478698E-11i,0.007179678160724817-1.9172326336269589E-7i
97.29965511388943,96.91150112033716,-2,1.435935574601497E-6-3.834465113592141E-11i,0.007179678160724817-1.9172326336269589E-7i
100,100,-7,1.4359355626129494E-6-3.834465081578401E-11i,0.007179678160724817-1.9172326336269589E-7i
96,100,-2,1.4359355851523326E-6-3.834465141766676E-11i,0.007179678160724817-1.9172326336269589E-7i
99.99999999999999,91.99999999999997,-2,1.4359355339785273E-6-3.834465005114181E-11i,0.007179678160724817-1.9172326336269589E-7i
97.02411831364554,93.86473974868002,-2,1.4359355558905929E-6-3.834465063627288E-11i,0.007179678160724817-1.9172326336269586E-7i
99.99999999999999,93.32329609359608,-7,1.4359355147552476E-6-3.8344649537811045E-11i,0.007179678160724817-1.9172326336269589E-7i
100,90.66164804679805,-4.5,1.4359354717279612E-6-3.834464838882748E-11i,0.007179678160724817-1.9172326336269589E-7i
96.63539210980747,89.90319711370616,-2,1.4359355038470084E-6-3.834464924652173E-11i,0.007179678160724817-1.9172326336269583E-7i
100.00000000000003,88.00000000000001,-2,1.435935455089181E-6-3.834464794451213E-11i,0.007179678160724817-1.9172326336269589E-7i
95.6587103165347,94.91175677616985,-7,1.4359355367379618E-6-3.834465012482871E-11i,0.007179678160724817-1.917232633626958E-7i
93.73467688218989,96.30980752221316,-2,1.435935576643286E-6-3.834465119044451E-11i,0.007179678160724817-1.9172326336269583E-7i
93.58101462851664,91.88357791768232,-2,1.4359355356266883E-6-3.834465009515363E-11i,0.007179678160724817-1.9172326336269583E-7i
96.11395465859938,91.78641671762843,-4.499999999999968,1.435935502305696E-6-3.8344649205363144E-11i,0.007179678160724817-1.917232633626958E-7i
93.32330637996576,100,-6.999999999999999,1.4359355625540522E-6-3.834465081421123E-11i,0.007179678160724817-1.9172326336269589E-7i
91.99999999999999,100,-2,1.4359355907779257E-6-3.8344651567890306E-11i,0.007179678160724817-1.9172326336269589E-7i
90.66165318998287,100,-4.5,1.4359355738052938E-6-3.8344651114659915E-11i,0.007179678160724817-1.9172326336269589E-7i
