% Model,2_electrode_cancer_tissue.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 25 2025, 18:34"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=970,ec.Z11 (Ω) @ freq=970
100,100,-2,1.4359355804649582E-6-7.74881494868265E-11i,0.007179678144929427-3.874407605259345E-7i
100,96,-2,1.4359355676551226E-6-7.748814879556258E-11i,0.007179678144929427-3.874407605259345E-7i
97.29965511388943,96.91150112033716,-2,1.4359355714424176E-6-7.748814899993837E-11i,0.007179678144929426-3.874407605259345E-7i
100,100,-7,1.435935559453871E-6-7.748814835299426E-11i,0.007179678144929427-3.874407605259345E-7i
96,100,-2,1.4359355819932525E-6-7.748814956929865E-11i,0.007179678144929427-3.874407605259345E-7i
99.99999999999999,91.99999999999997,-2,1.4359355308194491E-6-7.748814680777977E-11i,0.007179678144929427-3.874407605259345E-7i
97.02411831364554,93.86473974868002,-2,1.4359355527315143E-6-7.748814799023207E-11i,0.007179678144929426-3.8744076052593444E-7i
99.99999999999999,93.32329609359608,-7,1.43593551159617E-6-7.748814577042395E-11i,0.007179678144929426-3.874407605259345E-7i
100,90.66164804679805,-4.5,1.435935468568884E-6-7.74881434485198E-11i,0.007179678144929426-3.874407605259345E-7i
96.63539210980747,89.90319711370616,-2,1.43593550068793E-6-7.748814518177668E-11i,0.007179678144929425-3.874407605259344E-7i
100.00000000000003,88.00000000000001,-2,1.4359354519301045E-6-7.748814255063239E-11i,0.007179678144929427-3.874407605259345E-7i
95.6587103165347,94.91175677616985,-7,1.4359355335788855E-6-7.748814695668892E-11i,0.007179678144929425-3.8744076052593434E-7i
93.73467688218989,96.30980752221316,-2,1.4359355734842081E-6-7.74881491101207E-11i,0.007179678144929425-3.874407605259344E-7i
93.58101462851664,91.88357791768232,-2,1.435935532467608E-6-7.748814689672019E-11i,0.007179678144929425-3.874407605259344E-7i
96.11395465859938,91.78641671762843,-4.499999999999968,1.435935499146618E-6-7.748814509860214E-11i,0.007179678144929425-3.8744076052593434E-7i
93.32330637996576,100,-6.999999999999999,1.4359355593949749E-6-7.748814834981601E-11i,0.007179678144929426-3.874407605259345E-7i
91.99999999999999,100,-2,1.4359355876188466E-6-7.748814987287569E-11i,0.007179678144929427-3.874407605259345E-7i
90.66165318998287,100,-4.5,1.435935570646217E-6-7.748814895697276E-11i,0.007179678144929426-3.874407605259345E-7i
88,100,-2,1.4359355831073929E-6-7.748814962942173E-11i,0.007179678144929427-3.874407605259345E-7i
89.52572514978891,96.52143565296223,-2,1.4359355752869318E-6-7.748814920740206E-11i,0.007179678144929426-3.8744076052593444E-7i
90.65153020677882,93.61027858938905,-2,1.4359355489643829E-6-7.74881477869444E-11i,0.007179678144929426-3.874407605259345E-7i
100,86.6207001069764,-7,1.4359352801433128E-6-7.74881332804112E-11i,0.007179678144929426-3.874407605259345E-7i
100.00000000000003,84.00000000000003,-2.0000000000000004,1.4359352845210942E-6-7.748813351665181E-11i,0.007179678144929427-3.874407605259345E-7i
96.53589838486225,86.00000000000003,-2,1.4359353807914082E-6-7.748813871173744E-11i,0.007179678144929426-3.8744076052593444E-7i
84,100,-2,1.4359355838563123E-6-7.748814966983613E-11i,0.007179678144929427-3.874407605259345E-7i
85.85639114056366,96.56812931794116,-2,1.4359355756453195E-6-7.748814922674201E-11i,0.007179678144929426-3.8744076052593444E-7i
82,96.53589838486224,-2,1.4359355741227401E-6-7.748814914457823E-11i,0.007179678144929426-3.8744076052593444E-7i
86.62072311103262,100,-6.999999999999999,1.4359355608156306E-6-7.748814842647978E-11i,0.007179678144929425-3.8744076052593444E-7i
