% Model,2_electrode_cancer_tissue.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 25 2025, 18:06"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=470,ec.Z11 (Ω) @ freq=470
100,100,-2,1.4359355836650101E-6-3.7545804474217963E-11i,0.00717967816092968-1.8772902871454E-7i
100,96,-2,1.4359355708551754E-6-3.754580413927565E-11i,0.00717967816092968-1.8772902871454E-7i
97.29965511388943,96.91150112033716,-2,1.435935574642471E-6-3.75458042383031E-11i,0.007179678160929679-1.8772902871454E-7i
100,100,-7,1.4359355626539233E-6-3.7545803924835316E-11i,0.00717967816092968-1.8772902871454E-7i
96,100,-2,1.4359355851933055E-6-3.7545804514178736E-11i,0.00717967816092968-1.8772902871454E-7i
99.99999999999999,91.99999999999997,-2,1.4359355340195015E-6-3.754580317612311E-11i,0.00717967816092968-1.8772902871454E-7i
97.02411831364554,93.86473974868002,-2,1.435935555931566E-6-3.754580374906392E-11i,0.007179678160929679-1.8772902871454E-7i
99.99999999999999,93.32329609359608,-7,1.4359355147962224E-6-3.754580267348672E-11i,0.007179678160929679-1.8772902871454E-7i
100,90.66164804679805,-4.5,1.4359354717689358E-6-3.7545801548440374E-11i,0.00717967816092968-1.8772902871454E-7i
96.63539210980747,89.90319711370616,-2,1.4359355038879824E-6-3.7545802388265916E-11i,0.00717967816092968-1.8772902871454E-7i
100.00000000000003,88.00000000000001,-2,1.4359354551301551E-6-3.754580111338156E-11i,0.00717967816092968-1.8772902871454E-7i
95.6587103165347,94.91175677616985,-7,1.4359355367789366E-6-3.754580324827482E-11i,0.00717967816092968-1.8772902871453994E-7i
93.73467688218989,96.30980752221316,-2,1.4359355766842586E-6-3.7545804291690267E-11i,0.00717967816092968-1.8772902871453997E-7i
93.58101462851664,91.88357791768232,-2,1.4359355356676612E-6-3.754580321921798E-11i,0.00717967816092968-1.8772902871454E-7i
96.11395465859938,91.78641671762843,-4.499999999999968,1.4359355023466712E-6-3.754580234796483E-11i,0.00717967816092968-1.8772902871453994E-7i
93.32330637996576,100,-6.999999999999999,1.4359355625950283E-6-3.754580392329531E-11i,0.007179678160929679-1.8772902871454E-7i
91.99999999999999,100,-2,1.4359355908188977E-6-3.7545804661272593E-11i,0.00717967816092968-1.8772902871454E-7i
90.66165318998287,100,-4.5,1.435935573846268E-6-3.754580421748458E-11i,0.00717967816092968-1.8772902871454E-7i
88,100,-2,1.435935586307442E-6-3.754580454331036E-11i,0.00717967816092968-1.8772902871454E-7i
89.52572514978891,96.52143565296223,-2,1.4359355784869808E-6-3.7545804338826624E-11i,0.007179678160929679-1.8772902871454E-7i
90.65153020677882,93.61027858938905,-2,1.4359355521644342E-6-3.754580365056367E-11i,0.00717967816092968-1.8772902871454E-7i
100,86.6207001069764,-7,1.4359352833433629E-6-3.7545796621624794E-11i,0.007179678160929679-1.8772902871454E-7i
100.00000000000003,84.00000000000003,-2.0000000000000004,1.4359352877211442E-6-3.754579673609187E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486225,86.00000000000003,-2,1.4359353839914584E-6-3.7545799253298375E-11i,0.007179678160929679-1.8772902871454E-7i
84,100,-2,1.4359355870563621E-6-3.754580456289259E-11i,0.00717967816092968-1.8772902871454E-7i
85.85639114056366,96.56812931794116,-2,1.435935578845369E-6-3.754580434819747E-11i,0.007179678160929679-1.8772902871454E-7i
82,96.53589838486224,-2,1.4359355773227895E-6-3.7545804308386184E-11i,0.007179678160929679-1.8772902871454E-7i
86.62072311103262,100,-6.999999999999999,1.4359355640156787E-6-3.7545803960441435E-11i,0.00717967816092968-1.8772902871454E-7i
93.11912579884412,87.78038120661208,-2,1.43593545005045E-6-3.7545800980561134E-11i,0.00717967816092968-1.8772902871454E-7i
95.20379100355319,89.70809368657686,-7,1.4359354312769344E-6-3.754580048968478E-11i,0.007179678160929679-1.8772902871453992E-7i
89.69355922574732,89.85356838763325,-2,1.4359355004808251E-6-3.7545802299178124E-11i,0.00717967816092968-1.8772902871453997E-7i
89.59932221662788,93.73766664881231,-7,1.4359355274062685E-6-3.754580300320512E-11i,0.00717967816092968-1.8772902871453992E-7i
87.64409799547643,93.34548299975327,-2,1.4359355535783967E-6-3.754580368753498E-11i,0.007179678160929679-1.8772902871454E-7i
100,80,-2,1.4359349398363143E-6-3.754578763985111E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486224,82.00000000000001,-2,1.4359351457203698E-6-3.7545793023158405E-11i,0.00717967816092968-1.8772902871454E-7i
100,79.98479059516539,-7,1.4359345520302275E-6-3.7545777499778216E-11i,0.007179678160929679-1.8772902871454E-7i
100,76,-2,1.4359342489874177E-6-3.754576957603413E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486224,78,-2,1.4359346454724556E-6-3.754577994303798E-11i,0.007179678160929679-1.8772902871454E-7i
100,72,-1.9999999999999998,1.4359328513878318E-6-3.754573303261158E-11i,0.00717967816092968-1.8772902871454E-7i
100.00000000000001,73.30707035341077,-7,1.4359321967677068E-6-3.7545715916078305E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486224,74,-2,1.4359336862790223E-6-3.754575486274226E-11i,0.00717967816092968-1.8772902871454E-7i
100,70.65353517670539,-4.5,1.4359307127054185E-6-3.7545677111891585E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486224,70,-2,1.4359317230986987E-6-3.754570353092395E-11i,0.007179678160929679-1.8772902871454E-7i
100.00000000000001,68,-2.0000000000000004,1.4359300466210727E-6-3.754565969560022E-11i,0.00717967816092968-1.8772902871454E-7i
94.43766803303114,83.20643388273058,-7,1.4359350182420986E-6-3.7545789689948823E-11i,0.007179678160929679-1.8772902871453992E-7i
93.06449478382726,83.92998035111347,-2,1.435935280262313E-6-3.7545796541063794E-11i,0.00717967816092968-1.8772902871454E-7i
93.07179676972447,80,-2,1.4359349435177867E-6-3.7545787736111614E-11i,0.007179678160929679-1.8772902871454E-7i
89.7001650888874,81.96721101473078,-2,1.43593513472489E-6-3.7545792735656583E-11i,0.007179678160929679-1.8772902871454E-7i
80,100,-2,1.4359355878945503E-6-3.75458045848089E-11i,0.00717967816092968-1.8772902871454E-7i
76.00000000000003,100.00000000000003,-2.0000000000000004,1.4359355853879569E-6-3.754580451926833E-11i,0.00717967816092968-1.8772902871454E-7i
79.98478523297267,100.00000000000001,-7.000000000000001,1.4359355666007466E-6-3.754580402803395E-11i,0.007179678160929679-1.8772902871454E-7i
78.00000000000001,96.53589838486225,-2,1.4359355749119817E-6-3.754580424535008E-11i,0.00717967816092968-1.8772902871454E-7i
83.58496633876146,93.136399262308,-2,1.4359355543294066E-6-3.7545803707171876E-11i,0.00717967816092968-1.8772902871454E-7i
82.66910282654706,94.12080114401562,-7,1.4359355286261543E-6-3.7545803035101793E-11i,0.007179678160929679-1.8772902871453992E-7i
79.93145162477641,93.14745413614207,-2,1.4359355515249497E-6-3.7545803633842896E-11i,0.007179678160929679-1.8772902871454E-7i
81.60074815670103,89.67013240847979,-2,1.4359354988866526E-6-3.754580225749485E-11i,0.007179678160929679-1.8772902871454E-7i
89.53191514211429,86.71816523543794,-7,1.4359352998826364E-6-3.75457970540818E-11i,0.007179678160929679-1.8772902871453992E-7i
90.01480740939199,85.76189297337386,-2,1.4359353747403221E-6-3.7545799011406414E-11i,0.00717967816092968-1.8772902871454E-7i
86.9077490160029,83.68528790747851,-2,1.4359352666280194E-6-3.754579618456417E-11i,0.007179678160929679-1.8772902871454E-7i
87.06314187831437,86.92449858027635,-2,1.4359354202929873E-6-3.754580020248455E-11i,0.007179678160929679-1.8772902871454E-7i
84.766694818482,89.2476440543889,-7,1.4359354086294113E-6-3.75457998975138E-11i,0.00717967816092968-1.8772902871453994E-7i
85.3140180784869,89.79835359065368,-2,1.4359355023579512E-6-3.7545802348259816E-11i,0.00717967816092968-1.8772902871454E-7i
83.58765237604024,85.87166035959018,-2,1.4359353786889627E-6-3.7545799114652604E-11i,0.00717967816092968-1.8772902871453997E-7i
94.27845145322055,76.53478782197224,-7,1.4359336835730318E-6-3.754575479198794E-11i,0.007179678160929679-1.8772902871453992E-7i
93.0717967697245,76,-2,1.4359342507257715E-6-3.7545769621487363E-11i,0.00717967816092968-1.8772902871454E-7i
89.60769515458674,78,-2,1.4359346645420963E-6-3.7545780441657135E-11i,0.007179678160929679-1.8772902871454E-7i
93.07179676972447,72.00000000000001,-2,1.4359328412810514E-6-3.754573276834681E-11i,0.007179678160929679-1.8772902871454E-7i
89.60769515458674,74.00000000000003,-2,1.435933665922207E-6-3.754575433046695E-11i,0.00717967816092968-1.8772902871454E-7i
72,100,-2,1.4359355858410492E-6-3.75458045311154E-11i,0.00717967816092968-1.8772902871454E-7i
74.00000000000001,96.53589838486224,-2,1.4359355758225131E-6-3.754580426915798E-11i,0.00717967816092968-1.8772902871454E-7i
73.30703003920055,100.00000000000001,-6.999999999999999,1.4359355681482254E-6-3.754580406849631E-11i,0.007179678160929679-1.8772902871454E-7i
70,96.53589838486224,-2,1.4359355770589743E-6-3.7545804301488085E-11i,0.007179678160929679-1.8772902871454E-7i
70.65351501960028,100,-4.5,1.4359355710128258E-6-3.754580414339781E-11i,0.00717967816092968-1.8772902871454E-7i
68,100,-1.9999999999999998,1.4359355873642592E-6-3.75458045709432E-11i,0.00717967816092968-1.8772902871454E-7i
96.53589838486224,66,-2,1.4359276929783112E-6-3.7545598154252577E-11i,0.007179678160929679-1.8772902871454E-7i
100.00000000000003,66.66445377533019,-7.000000000000002,1.4359246635883604E-6-3.7545518943956485E-11i,0.007179678160929679-1.8772902871454E-7i
100.00000000000003,64.00000000000001,-2.0000000000000004,1.4359245277379127E-6-3.754551539183729E-11i,0.00717967816092968-1.8772902871454E-7i
94.25676796624938,69.95905128738988,-7,1.4359295046624502E-6-3.754564552485835E-11i,0.007179678160929679-1.8772902871453992E-7i
93.07179676972447,67.99999999999999,-2,1.4359301245544867E-6-3.7545661733346716E-11i,0.007179678160929679-1.8772902871454E-7i
89.60769515458671,69.99999999999999,-2,1.4359317190541286E-6-3.754570342516939E-11i,0.007179678160929679-1.8772902871454E-7i
88.473544143943,79.90172861505734,-7,1.4359345492818563E-6-3.754577742791582E-11i,0.00717967816092968-1.8772902871453994E-7i
86.47117137157356,79.92759749071934,-2,1.4359349319224088E-6-3.754578743292405E-11i,0.007179678160929679-1.8772902871454E-7i
86.14359353944899,76.00000000000003,-2,1.435934238952083E-6-3.7545769313637397E-11i,0.007179678160929679-1.8772902871454E-7i
76.00000000000003,93.0717967697245,-2,1.4359355527862044E-6-3.7545803666821314E-11i,0.00717967816092968-1.8772902871454E-7i
