% Model,2_electrode_cancer_tissue.mph
% Version,COMSOL 6.2.0.290
% Date,"Nov 25 2025, 18:01"
% Dimension,3
% Nodes,13552
% Expressions,2
% Description,"Electric potential, Impedance"
% Length unit,m
% x,y,z,V (V) @ freq=370,ec.Z11 (Ω) @ freq=370
100,100,-2,1.4359355840379966E-6-2.955733544481607E-11i,0.007179678162794612-1.4778668221786035E-7i
100,96,-2,1.4359355712281613E-6-2.95573351811381E-11i,0.007179678162794612-1.4778668221786035E-7i
97.29965511388943,96.91150112033716,-2,1.435935575015457E-6-2.955733525909592E-11i,0.007179678162794612-1.4778668221786035E-7i
100,100,-7,1.435935563026911E-6-2.955733501232336E-11i,0.007179678162794612-1.4778668221786035E-7i
96,100,-2,1.4359355855662933E-6-2.955733547627458E-11i,0.007179678162794612-1.4778668221786035E-7i
99.99999999999999,91.99999999999997,-2,1.4359355343924865E-6-2.95573344229116E-11i,0.007179678162794612-1.4778668221786035E-7i
97.02411831364554,93.86473974868002,-2,1.4359355563045514E-6-2.9557334873950114E-11i,0.007179678162794611-1.4778668221786035E-7i
99.99999999999999,93.32329609359608,-7,1.4359355151692074E-6-2.955733402721917E-11i,0.007179678162794612-1.4778668221786035E-7i
100,90.66164804679805,-4.5,1.435935472141921E-6-2.955733314154434E-11i,0.007179678162794612-1.4778668221786035E-7i
96.63539210980747,89.90319711370616,-2,1.4359355042609682E-6-2.9557333802683644E-11i,0.00717967816279461-1.4778668221786035E-7i
100.00000000000003,88.00000000000001,-2,1.435935455503141E-6-2.955733279905127E-11i,0.007179678162794612-1.4778668221786035E-7i
95.6587103165347,94.91175677616985,-7,1.4359355371519214E-6-2.955733447971195E-11i,0.0071796781627946095-1.4778668221786038E-7i
93.73467688218989,96.30980752221316,-2,1.4359355770572453E-6-2.9557335301124115E-11i,0.00717967816279461-1.4778668221786035E-7i
93.58101462851664,91.88357791768232,-2,1.4359355360406475E-6-2.95573344568374E-11i,0.00717967816279461-1.4778668221786035E-7i
96.11395465859938,91.78641671762843,-4.499999999999968,1.4359355027196527E-6-2.9557333770957215E-11i,0.0071796781627946095-1.4778668221786038E-7i
93.32330637996576,100,-6.999999999999999,1.4359355629680142E-6-2.9557335011111044E-11i,0.007179678162794612-1.4778668221786035E-7i
91.99999999999999,100,-2,1.4359355911918855E-6-2.955733559207192E-11i,0.007179678162794612-1.4778668221786035E-7i
90.66165318998287,100,-4.5,1.4359355742192557E-6-2.955733524270689E-11i,0.007179678162794612-1.4778668221786035E-7i
88,100,-2,1.4359355866804294E-6-2.9557335499208016E-11i,0.007179678162794612-1.4778668221786035E-7i
89.52572514978891,96.52143565296223,-2,1.4359355788599688E-6-2.955733533823145E-11i,0.007179678162794611-1.4778668221786035E-7i
90.65153020677882,93.61027858938905,-2,1.4359355525374213E-6-2.955733479640743E-11i,0.007179678162794612-1.4778668221786035E-7i
100,86.6207001069764,-7,1.4359352837163485E-6-2.955732926298743E-11i,0.007179678162794612-1.4778668221786035E-7i
100.00000000000003,84.00000000000003,-2.0000000000000004,1.4359352880941295E-6-2.9557329353099824E-11i,0.007179678162794612-1.4778668221786035E-7i
96.53589838486225,86.00000000000003,-2,1.4359353843644443E-6-2.955733133473047E-11i,0.007179678162794611-1.4778668221786035E-7i
84,100,-2,1.4359355874293493E-6-2.955733551462379E-11i,0.007179678162794612-1.4778668221786035E-7i
85.85639114056366,96.56812931794116,-2,1.4359355792183565E-6-2.955733534560848E-11i,0.007179678162794611-1.4778668221786035E-7i
82,96.53589838486224,-2,1.4359355776957758E-6-2.9557335314267646E-11i,0.007179678162794611-1.4778668221786035E-7i
86.62072311103262,100,-6.999999999999999,1.4359355643886663E-6-2.9557335040353766E-11i,0.007179678162794611-1.4778668221786035E-7i
93.11912579884412,87.78038120661208,-2,1.4359354504234355E-6-2.955733269449049E-11i,0.00717967816279461-1.4778668221786035E-7i
95.20379100355319,89.70809368657686,-7,1.4359354316499176E-6-2.955733230805592E-11i,0.0071796781627946095-1.477866822178604E-7i
89.69355922574732,89.85356838763325,-2,1.4359355008538104E-6-2.955733373255065E-11i,0.00717967816279461-1.4778668221786035E-7i
89.59932221662788,93.73766664881231,-7,1.4359355277792567E-6-2.955733428678478E-11i,0.007179678162794609-1.4778668221786043E-7i
87.64409799547643,93.34548299975327,-2,1.4359355539513827E-6-2.9557334825512465E-11i,0.007179678162794611-1.4778668221786035E-7i
100,80,-2,1.4359349402092993E-6-2.955732219222938E-11i,0.007179678162794612-1.4778668221786035E-7i
96.53589838486224,82.00000000000001,-2,1.4359351460933544E-6-2.955732643015211E-11i,0.007179678162794612-1.4778668221786035E-7i
100,79.98479059516539,-7,1.4359345524032127E-6-2.955731420961878E-11i,0.007179678162794612-1.4778668221786035E-7i
100,76,-2,1.4359342493604035E-6-2.955730797177776E-11i,0.007179678162794612-1.4778668221786035E-7i
96.53589838486224,78,-2,1.4359346458454419E-6-2.95573161330361E-11i,0.007179678162794611-1.4778668221786035E-7i
100,72,-1.9999999999999998,1.4359328517608176E-6-2.9557279203551525E-11i,0.007179678162794612-1.4778668221786035E-7i
100.00000000000001,73.30707035341077,-7,1.4359321971406933E-6-2.9557265728833785E-11i,0.007179678162794612-1.4778668221786035E-7i
96.53589838486224,74,-2,1.4359336866520099E-6-2.955729638897351E-11i,0.00717967816279461-1.4778668221786035E-7i
100,70.65353517670539,-4.5,1.4359307130784048E-6-2.9557235180857024E-11i,0.007179678162794612-1.4778668221786035E-7i
96.53589838486224,70,-2,1.4359317234716848E-6-2.955725597881861E-11i,0.007179678162794611-1.4778668221786035E-7i
100.00000000000001,68,-2.0000000000000004,1.43593004699406E-6-2.955722147015954E-11i,0.007179678162794612-1.4778668221786035E-7i
